taxon_name,M1-R,M-MTE,M2-R,M4-R,M4-PGLS,M1-RF,M2-RF,M3-RF,M4-RF,M1-XGB,M2-XGB,M3-XGB,M4-XGB,Residual-RF,Residual-XGB,M3-R
Kassina senegalensis,0.11482025143398332,0.14091263803476675,0.14119365890799976,0.15168593583593648,0.0744801678648128,0.1341013228646164,0.7052012209048053,0.7213079057208591,0.7188285752736973,0.17433064885676502,0.7888285834992694,0.8592856357926306,0.5408923933096047,0.7016567266011328,0.7743407525712744,0.8333050838527396
Lacerta agilis,0.5020116779267366,0.3610994585160016,0.48109348578876215,0.8737190313504101,0.42920052900540856,0.608523296877485,0.91549348693219,0.3433267407169797,0.4806176140886854,0.8231142320016479,0.5585463616999368,0.5534384040498619,0.5568598402613522,0.3983552409587921,0.4916860488542597,0.317288659361345
Lagodon rhomboides,0.4129040022292822,0.30462119056907183,0.33162434597281665,0.36601183629942763,0.22078921542324045,0.2582079216444432,0.15013421470288693,0.6159436721181734,0.10956051372123794,0.2789150138206118,0.14904975173083437,0.30615610985455965,0.15858939160359328,0.45010639087759235,0.4311554054255275,0.4592740594323222
Lagopus leucura,0.1505769677822045,0.13969651192754504,0.19756244824171185,0.58434599705889,0.18070955136299313,0.06612073294851992,0.1549015447481,0.5696620908990532,0.5145898424312884,0.06326458056848967,0.2132126589091712,0.5885853783110309,0.37341737989539203,0.8507207116477548,0.8711612223832931,0.9947266288418511
Lampropeltis getula,0.15606271610911562,0.1926198582042946,0.1110497075284748,0.23013617626763927,0.16542618845799856,0.11770295563238521,0.07384244041009055,0.37400893473875646,0.4949726243089341,0.831434822001034,0.15702983573269455,0.5094375781993661,0.7585132867550336,0.8300502355548901,0.8871054706012271,0.9246521189816697
Lanius collurio,0.089021292688473,0.13203624759731508,0.12565118175874868,0.6847697471211069,0.1868042496412801,0.16495188511840372,0.5410364509497388,0.9153951797027071,0.8881525352297797,0.15706249401549688,0.408043513760258,0.9063711792170787,0.9101384434166591,0.9337550373619454,0.9538479801797152,0.8992305708450757
Lanius cristatus,0.1343300989099172,0.48130639333906083,0.43884999575556954,0.1955773912395135,0.4333002765148987,0.2513663125933657,0.3932725804256066,0.8923443767245316,0.8359122031267074,0.23866121475957705,0.44883820104608013,0.9155679177989281,0.798515246637136,0.6124517898614003,0.8360510190891248,0.4727546173174794
Larus canus,0.20493333716608597,0.18038474119859269,0.2666873157823135,0.21088678815370188,0.23101248612562833,0.13355392245526138,0.7038766864501398,0.8611491896864409,0.6151607424870731,0.13914662398000158,0.6396655378374082,0.9566843792782684,0.6998971804833265,0.8282460699440206,0.9435444034701423,0.7656089447522445
Lasiopodomys brandtii,0.11585329186636273,0.159421991350818,0.1616261539945255,0.13596701775062178,0.2223445803138321,0.15213597152547306,0.4000927207404473,0.6945094158484983,0.3986135349539074,0.18415192632386113,0.45175524441480663,0.6746215753184427,0.37337009570545227,0.59872891313414,0.6948813436862117,0.5147945879757917
Lemmus lemmus,0.08830861136198632,0.10674572180802076,0.12073737412184905,0.09976255346380793,0.1452389664543003,0.09793582713318479,0.30773118292330154,0.45052195486707197,0.3214323677113073,0.07803017033657447,0.3015188810850233,0.36081387463637526,0.27755845691817693,0.3985186418893486,0.4388902236305986,0.34998360338392215
Leopardus pardalis,0.5250300932302162,0.6118729715445905,0.5231486631716001,0.5922579267031568,0.4308129854932306,0.7518606595803392,0.9206347631486478,0.7855505013291089,0.9448454795762233,0.485194625553449,0.9331572376648167,0.845085408106184,0.9612203309352341,0.9326151860933024,0.9173071997488109,0.7315318481517302
Lepidobatrachus llanensis,0.20456419102360768,0.10469693816424029,0.13884188780761567,0.3241198578980175,0.07020880758954953,0.3739786936501302,0.10072192125096888,0.6070744190449006,0.1716481873439391,0.3747278912576635,0.09051552374604194,0.6930900280774076,0.2560279510727129,0.5963087362348776,0.46136217507528077,0.853499243202344
Lepomis cyanellus,0.6010205649401238,0.3804597118541629,0.45756221159200455,0.49114956819449035,0.2237544422971598,0.6277627468969995,0.3532689783799923,0.8290955653641242,0.2933585335730169,0.6005662858746659,0.4533064173399488,0.6653428426472568,0.3447921657291251,0.8395793219406918,0.8094503201332061,0.8261756380459522
Lepomis gibbosus,0.3236255954675477,0.3755046825162421,0.382009640169718,0.3866851783557981,0.17258517511728771,0.37881616782782845,0.5731265315084674,0.796652532639225,0.49620823080327936,0.40173869832048287,0.5004279182904738,0.6806504161623335,0.522991629893119,0.6095526015801666,0.6335699002019474,0.6147945418685413
Lepus arcticus,0.47134709719334283,0.3749510306982237,0.375465265825443,0.4594022534929085,0.40628409113551633,0.2000689714819133,0.6389543772120908,0.672594128858416,0.6165279563797923,0.2635628741146075,0.6167727209674215,0.7669108596523442,0.48580395914431307,0.7160118258085343,0.7820931533708699,0.6379023853140479
Lepus timidus,0.3138109225656781,0.36976697041628365,0.5546537236936308,0.4358286052890214,0.29197668941512994,0.2334864893325069,0.6836642713016935,0.6634651846899839,0.6669354665258539,0.173337328672954,0.5773836173069823,0.6234670184459569,0.7202214584362885,0.7328116260385569,0.7147455897771083,0.8066504695851037
Libellula auripennis,0.5397319535947761,0.5810394002145731,0.8582371394398787,0.8111027823913464,0.3548599683080457,0.5935144120538781,0.6085426151506079,0.650737202648777,0.7768410605623675,0.4832577600048033,0.5555233863116055,0.6270539039214228,0.7806875998926913,0.9419830243998445,0.9806290906878955,0.6332687041877402
Lichmera indistincta,0.058557501824706086,0.10681933047940859,0.08535863248587267,0.598651466562806,0.1572165693478702,0.08486381876263846,0.3758395615380767,0.8985124738756454,0.9807850477799835,0.08802279057429327,0.34122730530493367,0.9214111939509086,0.9526355913354175,0.8151125989374277,0.8855065397721859,0.7100237078447521
Limanda limanda,0.14656608175240368,0.6796252039034171,0.5411843713067881,0.4992264695659576,0.2024477618200977,0.1367744873554195,0.6650041922781772,0.6045127974685197,0.7173621225356519,0.13742130373406206,0.6229191167251477,0.611643966873676,0.6816650571681868,0.5913846676454699,0.6140137040050873,0.6718943357179258
Loxia curvirostra,0.08124949295007465,0.11222892821442657,0.11341746440404729,0.5576654514442517,0.15663795864038949,0.14281068510823589,0.33437983524662773,0.7108503850995613,0.7244797980409369,0.15715507415371635,0.35065471364125683,0.810895200002778,0.7830329886661493,0.8044930653034095,0.828472832306838,0.7707502039857749
Macrobrachium heterochirus,0.6094696454482572,0.46982508727665107,0.6971176652473794,0.7022114952596756,0.22723605044657796,0.576365098798372,0.5975449745397869,0.7415576765109034,0.7750019310927635,0.9219164443847775,0.4693248828610024,0.8779959040578881,0.7568213065075676,0.6969400437167901,0.6633359639299236,0.6624597458461696
Macrotermes malaccensis,0.5962453273743697,0.09333685472730151,0.33652182493159816,0.35294987869317523,0.04992321589160922,0.41366755190029814,0.3853244417317196,0.37567049814691894,0.7514282630559413,0.33673852479305993,0.23358733276576002,0.24709221278201582,0.38165740992922925,0.4144737853438382,0.3183109919677047,0.27523291735093874
Malurus lamberti,0.05806023834793351,0.21152841222061639,0.16011973177376404,0.4238871376484522,0.22240837385939294,0.35371197670986926,0.7182675262942442,0.8054206882376818,0.8691387505440173,0.30400805986403184,0.9968627689536875,0.8255370472993161,0.9316934777999454,0.9371596266601107,0.9909353249249402,0.9929877176171836
Mannophryne trinitatis,0.45614209125171556,0.22468337732974245,0.3077522529416701,0.7313831339482341,0.1495730607701063,0.5938118732539219,0.15699686931525655,0.5755461734379707,0.7077648795355135,0.8781302888297513,0.3709031923529936,0.4972035063919533,0.5082465628821669,0.7748178227606091,0.7345588531170051,0.5435084547330511
Megascops asio,0.3229176782485836,0.3401945818348711,0.4321489944188078,0.35033995363225007,0.45088074025966846,0.3085874412911337,0.9007670144806996,0.5691799453064963,0.8649017438271654,0.3165284131129,0.8750202815604566,0.5289077227807161,0.907537377645104,0.4193439565308401,0.48075310548163963,0.4146160326895482
Melanogrammus aeglefinus,0.18051952789228357,0.8104864784628601,0.7377078435780294,0.8109990137431385,0.303757227399483,0.16367516743435417,0.7804839296504094,0.7698075112393344,0.785221929015597,0.1736487013594116,0.7824730678109669,0.7890881028330107,0.7051603616800305,0.8200350664208278,0.7813309465541506,0.8110701849286138
Melanonus zugmayeri,0.07762113495115434,0.6077691358182017,0.555787539076305,0.42717738584026543,0.12442540379288246,0.09968465475293994,0.8299074792266639,0.7744006458719042,0.8369445033231382,0.12073097499669382,0.5889627748480638,0.5613745048892002,0.9199360587477191,0.8469393578273366,0.9880063591773622,0.4467710613551592
Meliphaga lewinii,0.08426396202862721,0.229917427836011,0.22215626106567557,0.4419457058825284,0.22876323298004062,0.10846782882001321,0.3929700860081546,0.6806397848175186,0.7888931580364015,0.08097218953368689,0.6119298072214058,0.7457109720326093,0.6951476598542253,0.9481535395750667,0.9043969052439272,0.8830673734999137
Melospiza georgiana,0.09234413634491655,0.15319251542166115,0.13263355483691616,0.8342644172985624,0.22141849397577812,0.12561283378135255,0.5644627995414814,0.912546877039434,0.9196739195828226,0.11570277374349158,0.5339378768176793,0.8336131022148063,0.844884694097387,0.9248421897566894,0.9118362077790478,0.9711715993044739
Menippe mercenaria,0.5006684260254659,0.2497606971991271,0.5346671113369327,0.6261369293598862,0.10188281735191224,0.27048621799933265,0.4055533078237632,0.41580188985296385,0.4382212664789031,0.3725427217819172,0.5407418879742605,0.4873974827653,0.48175520780355235,0.6678204773182363,0.5657679306969494,0.7058508504989692
Mephitis mephitis,0.6127535170576999,0.8707234524350548,0.4145769727327246,0.6871359171297566,0.7087133013935789,0.9296615885637529,0.8762658067286339,0.9076727594054925,0.787310452840525,0.7973961736518833,0.9988221827434843,0.9025517565552968,0.7156191812634232,0.8636116145193486,0.8232886941786083,0.44797992867919506
Meriones unguiculatus,0.14676805759997616,0.1840649867454628,0.2018157415848323,0.06411976356838195,0.2522118642689088,0.18595949368934098,0.5905318844222355,0.7805237157585553,0.7028183243618532,0.13334593157213162,0.5288650404274206,0.6844177221048676,0.5701606283134644,0.6109160233747527,0.6480596671987157,0.6008776935821466
Microcerotermes dubius,0.5836185723572986,0.0667972415768221,0.31372034743944954,0.29892005108849523,0.033654810912092596,0.9420747482780125,0.6894748880767412,0.6894748880767441,0.4614682457254162,0.8562215194340287,0.3760382082142197,0.4130181401896378,0.47899112845308095,0.6582511628812965,0.5547802263578221,0.20435187521611842
Microgale talazaci,0.22271566500106943,0.5185861100510405,0.5177428977818003,0.23400198188283614,0.5328171784941156,0.37268511172577423,0.8972107527530062,0.7551111969823527,0.9643617380207374,0.2903894153793143,0.7809502744540109,0.7749280900187588,0.8998933013125039,0.8717184120287624,0.9421014974885032,0.8128456129465413
Microtus arvalis,0.08198170180436976,0.1263480996369639,0.11640573790047895,0.0994734548576594,0.18007560865856,0.10219798937884178,0.47461925298404095,0.6241326826946929,0.35024604146246996,0.061353004490377755,0.3437228294907012,0.49710663985026815,0.2524186817701887,0.46674967907728526,0.5406399068063664,0.4025949121773559
Microtus longicaudus,0.10735628008987907,0.25181158966499345,0.23750256489192462,0.18054596363354808,0.26026564653399636,0.10365280163711252,0.4275222269743618,0.6730128329059177,0.45534593372283066,0.10190975166761991,0.4028201966624362,0.6533533637158703,0.4184073674762575,0.6456980914010602,0.7029658762002763,0.5864289219841978
Microtus mexicanus,0.13711613680875628,0.2014426503401313,0.1932488947927715,0.16404961707129245,0.28448262894633625,0.18105768783748183,0.7789197225466791,0.8822407506605237,0.6186682861345043,0.3115704999083989,0.5994106504529246,0.8343004453096308,0.43206499180583,0.7507365032577218,0.8669437334297853,0.6455037412144036
Microtus ochrogaster,0.1405866217244456,0.3126322605289301,0.3148718532269047,0.23585432162379746,0.31487079962348563,0.19061584745002688,0.5857803412955528,0.8177001805852767,0.5465284966088488,0.21642431248531266,0.5851580176324538,0.8229831498600584,0.516270542548659,0.7809969240913992,0.8189177844431954,0.6996761925057133
Microtus richardsoni,0.10756215965804136,0.23526456729272913,0.2517504514175689,0.18194129322385158,0.22691530268614954,0.11697409188970709,0.392538208080937,0.5838927429544039,0.48575978050493407,0.10930539412191936,0.3934215889945972,0.5110578244143344,0.6420393615829579,0.5772663829570874,0.5984646573554994,0.5469056635689877
Millardia meltada,0.24626514472910366,0.3074465532435154,0.33839534637522284,0.2808612214588944,0.4208995219507643,0.25532988467101975,0.9943714168461679,0.7207791086881433,0.9872449089972668,0.26715261796918105,0.8342435432020419,0.872600397252469,0.8328183762306848,0.8684906050266625,0.7856958514201356,0.9958173671579947
Mimas tiliae,0.3190000426607553,0.9166394603313988,0.5128049992961795,0.48936200828943616,0.5523927786667602,0.21042174951088738,0.41469913610284803,0.4289567755811149,0.5134778702995618,0.251339490559993,0.44403198115519743,0.4459166106769023,0.5829713561103366,0.6214642054532497,0.6201580476221448,0.398130337154949
Misgurnus fossilis,0.3795470636004624,0.581253036960585,0.5828221182167639,0.8935263729276347,0.2715021535239383,0.23438544768293815,0.7423280864002734,0.8389947078471784,0.6940379163012758,0.16759257528290855,0.7292490822705491,0.98078994199956,0.8657757552260033,0.9473623732599503,0.8765290917768787,0.9549355681801104
Muscardinus avellanarius,0.08536108864317091,0.129961955991208,0.12097646367029738,0.10400599338087134,0.1847896978955118,0.06046995489534554,0.5889615377616123,0.6535455365294925,0.5701281835525696,0.0507968121594939,0.41288000211841835,0.5395206637572026,0.651627579931089,0.4877729387039568,0.561721235328204,0.41470956223828315
Myiarchus crinitus,0.11030902023210287,0.15674514242101428,0.1546625657794335,0.7884678308852772,0.21995509441548186,0.16936405386640876,0.5216782152703999,0.9625783426169564,0.9169277398109934,0.22307495671942235,0.4835374326331463,0.9366297561074621,0.9767854769604317,0.893903764633263,0.868030129236304,0.9320550588763984
Myocastor coypus,0.23677405871234514,0.3862116850813336,0.7840259800777747,0.44495239367504225,0.2653057101086789,0.2537517619201212,0.2780987571350738,0.36464757855413227,0.3320985075486299,0.3999680243422853,0.3583286022622095,0.528764599875334,0.46267768753704397,0.39344311358147677,0.39985670919096233,0.8200636640347709
Myodes rutilus,0.08212931003368049,0.12098249224671628,0.11579976209490953,0.0983392393002409,0.17094178028344334,0.12762663457070555,0.48146834783269926,0.5367427759349609,0.37551174954541944,0.18911327144043594,0.363822984129495,0.5063935341218216,0.26224955218580714,0.4506913031338473,0.5204542462870761,0.3875552336099519
Myopus schisticolor,0.06370414504173187,0.1803180551674893,0.16227820849989663,0.11635492659293117,0.15839512603443606,0.11666592524354912,0.20242947777538664,0.3033516980422447,0.20054924188012846,0.12516166859618771,0.20729333029256058,0.3658880399482016,0.24455410407258396,0.37481293135160537,0.3785137574705219,0.3621213286939022
Myotis velifer,0.39524013811786557,0.6841461045262498,0.5714513202194119,0.5018738910873275,0.9968939271046589,0.9829472862945137,0.45874037200031287,0.27957236143775405,0.43659310094045395,0.7490968584819879,0.3794328364982478,0.2809670154623654,0.31549131454949214,0.3925314769221115,0.35491496067638223,0.46501710774550636
Myoxocephalus octodecemspinosus,0.19484958717136627,0.8629531235587097,0.7344922831217074,0.7051956683823212,0.29606580931765264,0.22432908435330534,0.7610232818481305,0.7719792370913938,0.772721005180163,0.22044647581915505,0.7974741198679202,0.7920944174947849,0.7838884224713574,0.8317730012902118,0.7956236558503749,0.8515471525592158
Myrmecobius fasciatus,0.506740483649935,0.59819619925875,0.6531398645360406,0.6604599947495062,0.6752395330550406,0.3332150121161355,0.7003148945192286,0.6147372077945985,0.6548386500815202,0.29902462202937485,0.6678512727693903,0.5622503188521235,0.5265017323342306,0.5615278282273951,0.6040636364863765,0.5761285374463331
Nannobrachium regale,0.042884547311310105,0.21425969258218824,0.2863189602158266,0.16472630203050018,0.04025915723287881,0.007528177292129662,0.16598564291817963,0.15060139332792857,0.2053811845603776,0.009849122380458255,0.1460701817401638,0.17037403553197233,0.3237998293565652,0.2811103707588054,0.31312958084709325,0.16603641974318478
Natalus tumidirostris,0.16222234207867658,0.49908180513934336,0.3595042032235603,0.285915572175097,0.5930353613675844,0.1738424468709284,0.5619725779719225,0.6489106890813313,0.7533174490694723,0.08174282653668019,0.2740969982692539,0.9220018843907916,0.6996313295927682,0.6826391438363348,0.6442126272971321,0.831787446659607
Naucrates ductor,0.22694723314499834,0.8230398167742411,0.3070955585709892,0.2439077909218747,0.6167761290460316,0.12450895673489305,0.35676302151974604,0.26136916238723673,0.2990486517815497,0.16677611536973644,0.31851416121851217,0.3034391527199028,0.3844290481868189,0.3165610174198217,0.280701336084408,0.32829134620944656
Nauphoeta cinerea,0.8892288538300311,0.28387662524076335,0.5607745344295663,0.7317366944617651,0.17396308115714906,0.9591273758966671,0.9069137659337949,0.8420933133236497,0.9688057413051309,0.9214369827133395,0.9440844641626425,0.8363890173013415,0.7933382382329243,0.6360585038383031,0.5451780995221783,0.7698885609697657
Nectarinia tacazze,0.030059706578909245,0.050802423497089265,0.04329976411454737,0.2754603453517859,0.07368880886168146,0.055480855030851844,0.11217636657613525,0.3884063687906888,0.38917596966770734,0.04565396064622524,0.15156049483835426,0.42837264129455216,0.42265772940175994,0.3593713831106111,0.3698136534384506,0.3407241567127502
Neochmia temporalis,0.07321217342090758,0.25650037368426415,0.20068032122037668,0.35553255234501063,0.26768752264052936,0.14272766981420248,0.6640977649003079,0.8695418201279503,0.8390222512185317,0.10358455562488039,0.8936595319672704,0.9158358580202663,0.9914197855009478,0.7987646228306023,0.844993777109213,0.8151352866281443
Neofiber alleni,0.23486872678425164,0.5376983181881261,0.6156370662171423,0.475060914795172,0.4299839330306109,0.1481927448419055,0.4321577000737705,0.7341574038170487,0.3814927734946978,0.16687722960432377,0.5048255608479989,0.8021420205672818,0.5359183461039172,0.8168448883366558,0.9199039945539853,0.7199150465270181
Neomys fodiens,0.06887905346160889,0.21801157828553586,0.18029248498933406,0.13615197536676996,0.2123911262172793,0.09825323120869478,0.4040056279076301,0.5200386695742718,0.2706420724183243,0.08423483278736148,0.40562411528771314,0.5618113801039863,0.3695869903156243,0.4896970925135522,0.5342441175121098,0.4691943260047496
Neophema petrophila,0.09308613484194837,0.12369149047143357,0.12915879591666582,0.10812917819216482,0.17136395440677668,0.16220864443848124,0.3899011668156894,0.7213501812836637,0.3635663002119885,0.1568012603789746,0.3467492208065691,0.7788870094035025,0.27498388763887005,0.871321134980233,0.8131288797437516,0.8533461630625654
Neophilaenus lineatus,0.1422140538205346,0.7836532557002543,0.2656618897044515,0.28975110751603406,0.3928306061002963,0.10618033901454205,0.1457314473756303,0.1457314473756303,0.09531281414808408,0.13497504366055452,0.17898980002905948,0.17231498296607042,0.18899500177093323,0.46887391775857973,0.7739061482783998,0.41581284643680905
Neotoma fuscipes,0.2546988619254108,0.5948632516866174,0.611909822423422,0.4992828792815811,0.49312415762007433,0.2303627558840699,0.7449115702076063,0.8558959397270753,0.732011753143562,0.16896763853948105,0.653477241650481,0.8686851327394951,0.8168967721284695,0.8316632860494685,0.878205574818862,0.740386274626211
Niphargus rhenorhodanensis,0.21735372193199232,0.1828963786256076,0.5987332376292573,0.4396791104680833,0.041864250246337886,0.17187591748225212,0.2682155151117087,0.2647612337330849,0.291725825523248,0.1366059831075392,0.3599868357392076,0.38713020187927066,0.4159277392290689,0.37179887337925493,0.6735809046529746,0.38510883620613456
Notomys cervinus,0.17796842902935292,0.4670234449939568,0.48991576961289013,0.36586766394757503,0.4795306561823867,0.24824111683813288,0.7355457047666681,0.9222771458005431,0.664902367752092,0.2442570777435399,0.7902620973719859,0.8803325875448861,0.597113438083221,0.8325202246331548,0.8455766689183758,0.7282520667837912
Nyctimene major,0.15731705162529183,0.2655044403887328,0.22655966654432538,0.19605719188961976,0.3850114576392371,0.2885719503604612,0.6196775473158501,0.7993924678605598,0.6694186220782621,0.23728045335867065,0.7877157297519728,0.7535486821822315,0.6329977300676718,0.9702694268696084,0.8679260453444229,0.8370376175441812
Octopus bimaculoides,0.06579776967520533,0.8151688743730418,0.50601924758933,0.4282378950421842,0.1821621255465575,0.0783725081585302,0.5193030211563164,0.48162834691286627,0.41017428204479867,0.6757769865699527,0.45233040086559634,0.35023419192421945,0.6352472638764255,0.3937037555607818,0.1756851531436584,0.3881314869695625
Odontophrynus americanus,0.15273422692855368,0.16427788273161767,0.18399810895564522,0.38288959759233526,0.08467085953040265,0.10536357122202684,0.6441297485163779,0.8288981475913074,0.6822711236985252,0.15588828901570176,0.6462033838588116,0.9188884043890393,0.7097675749556923,0.70700303878747,0.5355063908315048,0.9866467141718803
Omorgus radula,0.3229453312358284,0.08699322404921243,0.1983442213855221,0.24850358556043206,0.05160988838524962,0.36704797062135486,0.25912153791858056,0.2202551646707914,0.2975716257562838,0.28099702198522963,0.18907384341373384,0.17340959952210744,0.21890027024169204,0.28434176026239627,0.30904415589250206,0.24068368006896076
Onychoprion lunatus,0.21274402125041328,0.36979135512100236,0.443097162009037,0.33531590613133966,0.3907775180639253,0.29855518203756803,0.1452877141428664,0.8445143423128478,0.6854461156027591,0.2562827783422468,0.15980880637507744,0.7915008078512142,0.48827504510897796,0.5232964811491422,0.6033221518076207,0.48123477787340796
Oreotrochilus estella,0.032876009650923015,0.06058318430786039,0.04799869184431484,0.03851662040105104,0.08933929638503839,0.04356538082287892,0.2161596873085836,0.5149158520965651,0.5264648359902667,0.052900074365392756,0.20154528405092345,0.529180195770267,0.6677364578328522,0.551270246340623,0.6309428357882932,0.40221402606150275
Otomys irroratus,0.2503987984826874,0.5936320384596439,0.5716540826072882,0.5473783933635619,0.5662526818905276,0.37238105710012936,0.9227865098972281,0.8931028652147628,0.9624089756827288,0.33139406552182654,0.7930527037893045,0.7908527148645557,0.7944673818255258,0.7672920371515027,0.8222062556025133,0.7451145688963194
Pachylia ficus,0.9085800315435609,0.4972987863010382,0.7326571172031197,0.8154488614008668,0.3256441952997944,0.49247962294892006,0.12435190763010882,0.6448239713012472,0.9062171099807355,0.4945040844980287,0.44573422377153504,0.7279837839890307,0.6606456458846539,0.8647193747667201,0.7409696221420146,0.7723305590702109
Pantala flavescens,0.33503267661488545,0.8823082823183586,0.5376678386380909,0.5123168227134512,0.5328076619002141,0.2484291360871588,0.41979867101480256,0.43238381549183713,0.53883192430788,0.28695300281875075,0.4598812591977719,0.47469053259659577,0.6332227102471293,0.6425999489840193,0.6453723794737835,0.4141499521812874
Pantophthalmus tabaninus,0.8604228584176873,0.46781576514140294,0.7598659315558558,0.9258974675439693,0.2996534725854559,0.8581856373465436,0.9016326101542471,0.916260955632558,0.9960717457811209,0.48338109405991114,0.9710198804207352,0.97495885309866,0.8473366046098767,0.8497664635178036,0.7895331260618408,0.80993574315678
Papio hamadryas,0.5200649268627426,0.24300336354976537,0.6131147279381723,0.18974693327160896,0.2758617172701484,0.5264686462321664,0.7256091502223654,0.8697315217830053,0.8547471927669289,0.2941931422929944,0.9349333420276313,0.8856581563313033,0.6239685791501987,0.7698402115875924,0.715701350008274,0.8906880364315932
Parophrys vetulus,0.326150310338431,0.8473463980639878,0.7241018844649916,0.721032208559865,0.3399000454452933,0.20588633946184828,0.9343891020161568,0.8459561733111934,0.848501504479129,0.48692683930584374,0.7744741025171281,0.9906208689646371,0.7832801679661258,0.9919457579659884,0.8974481351848125,0.8760947538533116
Parvilux ingens,0.05187253162911586,0.32342639783335897,0.3584796997362875,0.23789933982157144,0.06339615922254722,0.025823873191383136,0.8509985576944028,0.7783771245137586,0.7104481650065582,0.035945622075090146,0.550620098217703,0.5297881020364648,0.6008427871828983,0.42709340798789536,0.477475094097571,0.24419679792105428
Perameles nasuta,0.38020769934482757,0.6361200956604071,0.5676160420293773,0.6880161609584597,0.5482832773250391,0.23243075584136907,0.8677422032928938,0.8741366180602204,0.8719232474871457,0.18409262142656097,0.9684910587453704,0.784040372148304,0.8719731874706562,0.7396795416109812,0.8241304192937274,0.7249481897649721
Perca fluviatilis,0.5593271404479845,0.7083063231109867,0.7272727434080714,0.744028382248733,0.38313559475401865,0.4346767783847374,0.514329435583786,0.615904606327381,0.4642969188066354,0.5456246823965761,0.5782841196467187,0.6538901563941764,0.5088807047758317,0.6814564980296216,0.6721794464594413,0.6680886809064385
Periplaneta americana,0.6980359280781535,0.24800232868642058,0.4475963268555775,0.6035245515568322,0.15511447063548608,0.6456388252648224,0.7754761867238592,0.5682389828266714,0.6608750466242019,0.6421038708862303,0.6415699895654677,0.3908490368309043,0.5041119873736187,0.4855979849336977,0.2873527569729144,0.66419728970661
Peromyscus boylii,0.0976986424098166,0.14910624007475518,0.13851381995596684,0.11848740850135,0.21210844483824984,0.14159070286779904,0.6822623754268182,0.7570775027123825,0.6475807652393765,0.0832441479537827,0.4782867351272767,0.6249892837583437,0.7467867497591694,0.5586966445912548,0.6442254213926023,0.47566389852285174
