pipeline,split,model,algo,params,train_R2_mean,train_R2_sd,train_RMSE_mean,train_RMSE_sd,test_R2_mean,test_R2_sd,test_RMSE_mean,test_RMSE_sd
avg,density,m3,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.1}",0.9777756667606757,0.004256237615472705,0.22106856753394824,0.025959281555536985,0.28885420296566355,0.561499275950927,0.6734643458832312,0.13565336835363545
avg,density,m3,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05}",0.9826958632246029,0.0032044630445993683,0.19572823487270521,0.026033085722925564,0.28287924831126393,0.5643326296327279,0.6777260637199525,0.1332717397664296
avg,density,m3,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.1}",0.9878279206870555,0.0028322332452128097,0.16484596319836636,0.029373005003919216,0.1855843268300294,0.695062846688926,0.6993431125724909,0.1595392565428393
avg,density,m3,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 1}",0.9582448019445504,0.008282478410598728,0.3015815318158701,0.024133428630610007,0.13654274294509353,0.6435822848812942,0.7603304376885014,0.15089946403098717
avg,density,m3,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 3}",0.9550717322470842,0.008085159795927945,0.31336743116373855,0.024123492114241706,0.13135249494518972,0.638284312824102,0.7670818759609931,0.1550711121405164
avg,density,m3,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 1}",0.9840393596741567,0.003941151932878528,0.18595858090003473,0.02229489738535719,0.18248911435927204,0.6554254984293755,0.7219595658474023,0.15784567252564638
avg,density,m3,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",0.9705923889231854,0.005096428195546631,0.2537976755716195,0.021083364996809743,0.1530315782691109,0.6625169112348593,0.7438792310358191,0.16895531677753362
avg,density,m3,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 1}",0.9910742321294261,0.0014560313494062682,0.13998853317881646,0.012018473491647317,0.1674571934275558,0.6731212412671423,0.7261770697970549,0.15875982484644305
avg,density,m3,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 3}",0.9722603215322974,0.0045018225255511754,0.2466744068994343,0.019340180624791734,0.1510314046091988,0.6651600025824157,0.7444042646213263,0.16908281020636176
avg,density,m4,lm,{},0.9263922425010082,0.01724239121320816,0.3985634302219814,0.023136911830002264,-5.972225284043425,9.01148415842684,1.843311058316622,1.9221047926385146
avg,density,m4,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05}",0.9574152338463628,0.007823010137538453,0.3052099572978264,0.026480707372589722,0.5172616887725268,0.29124716075705265,0.6383253903438465,0.21862796332143894
avg,density,m4,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",0.9641426790151826,0.005627298943322692,0.2811528835893887,0.027843565953342767,0.5301872500102947,0.2833364426991279,0.624791974197566,0.20782771091669125
avg,density,m4,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05}",0.9656802731970993,0.005768186318159849,0.274826447088523,0.027702896988455992,0.456195727007702,0.40901813105124435,0.6558338755322968,0.23005833848946677
avg,density,m4,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.1}",0.9722251906250132,0.004750502101891846,0.2480634293645101,0.03079691813300011,0.5214524209150385,0.3104819317403071,0.6249442028432588,0.2032123351674131
avg,density,m4,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05}",0.9785482537619844,0.0038817995928398523,0.2184964234549279,0.03105469597529506,0.45214141442049316,0.4138222698249688,0.6550534200402425,0.20986704496320152
avg,density,m4,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1}",0.983822584239039,0.00416359561894302,0.19031921542351288,0.038068475812836934,0.47586950523523147,0.36689059068950763,0.6451967708616999,0.1973946789133035
avg,density,m4,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05}",0.9619440498612347,0.006756316932008468,0.28893414766302,0.027481597836638682,0.5194208825302762,0.3033436136231077,0.6314954227969694,0.21442217464204472
avg,density,m4,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.1}",0.968395988091588,0.00507097215969362,0.2643260683169523,0.02955747216947661,0.5169627112493732,0.3056006900233238,0.6282635513520982,0.20492259872325783
avg,density,m4,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.05}",0.9701246520767723,0.004973442612603431,0.2569319329886772,0.02925601434003183,0.46082489197726295,0.41635401521013,0.6482494256269236,0.22362557709728648
avg,density,m4,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.1}",0.9763499668743407,0.004556909940647185,0.2294686706367984,0.03412505053269004,0.516371745122898,0.31004374743058405,0.6280776577172065,0.1987943910724348
avg,density,m4,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05}",0.9821664887051546,0.0039548536059413565,0.19966480898103625,0.034808704336948076,0.45349218981567824,0.4166587661724002,0.6510740228640977,0.20478870650625985
avg,density,m4,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.1}",0.9865055103086346,0.004271475423567216,0.17360411084283617,0.041473494827573086,0.46828914934158095,0.36374978271770464,0.6490907842868079,0.1892675537586798
avg,density,m4,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 1}",0.9568861536051825,0.008866474466740907,0.30636393292771885,0.027113206155247056,0.32641418857482024,0.4154126988527609,0.7207972168415141,0.1651290474610705
avg,density,m4,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 3}",0.9536944463849831,0.008732460057784377,0.31802222252320755,0.027065708836138402,0.3270718805740633,0.41316657516969924,0.7236675635604108,0.16879953452870133
avg,density,m4,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 1}",0.9840974029295462,0.0036110705569192933,0.1861193817333578,0.02193132438760019,0.36966426636939353,0.43853408120124754,0.69263693673741,0.17528324068436896
avg,density,m4,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",0.9699460220174083,0.004950580879464812,0.25691749574860157,0.022867760023997704,0.37972399848338134,0.4335636165269718,0.695036625586692,0.18974203865460304
avg,density,m4,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 1}",0.9904525537777079,0.001625988540992844,0.14481984124536354,0.013529164052035763,0.39338912283444566,0.4346299763207428,0.6827511841953939,0.18311533837088534
avg,density,m4,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 3}",0.9713814206094943,0.004570345210207853,0.250738292948887,0.021049602137003267,0.37822217121125457,0.4398061370182829,0.6950495333184937,0.19031942137443555
avg,cluster,m1,lm,{},0.8266209591873656,0.05745142451565671,0.6022482943179188,0.03251294478589969,0.4104786396439001,0.28287837878568683,0.677888487364606,0.10009350938643036
avg,cluster,m1,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05}",0.8582814994058727,0.04584642715653217,0.5447175445332214,0.028849787419051556,0.29177434441915684,0.19577477215035347,0.7927944193131242,0.09911978352924905
avg,cluster,m1,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",0.8651418751449569,0.04319426453279346,0.5315531152729227,0.029061047918809077,0.2800907335314857,0.21464186593392157,0.794728428955193,0.08232000468542179
avg,cluster,m1,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05}",0.8650628678804825,0.04310345869879471,0.531797201821057,0.02799155555908864,0.28078302043958303,0.21283233800588944,0.7950041787161582,0.08525872845894021
avg,cluster,m1,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.1}",0.8709790514982633,0.04121761056474622,0.5199861936540662,0.028548321667248484,0.2590958235978097,0.2325939191643697,0.8030155884877457,0.07263795782705361
avg,cluster,m1,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05}",0.8734936519756538,0.040289832729286955,0.5149849574862213,0.027784629418303827,0.25141397860234543,0.23754592850331066,0.8061332105090921,0.06876303244415755
avg,cluster,m1,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1}",0.8754249050490192,0.039779696315137204,0.5109897441105183,0.027791469238979582,0.2309197519997525,0.25350189396011796,0.8143488406670734,0.060455259093121244
avg,cluster,m1,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05}",0.8624253118829263,0.044306966332104576,0.536773142829335,0.028929319436423767,0.2787263546923276,0.21551691535243836,0.7964245946289262,0.08911702507976693
avg,cluster,m1,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.1}",0.8687855772396371,0.041856513542549205,0.5244112472521858,0.02869583839488224,0.26253394739380287,0.2337186370642574,0.8013033268256224,0.07531977236612228
avg,cluster,m1,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.05}",0.868888436573382,0.04178252854748606,0.5242375699847621,0.028261862104039845,0.2635609209323918,0.23108722840327794,0.8014336196969299,0.0776179021741672
avg,cluster,m1,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.1}",0.873442959518113,0.040325427446407956,0.5150610535105968,0.02804810035362883,0.24043668647305222,0.25234176070895775,0.8098931413711451,0.06528904608366772
avg,cluster,m1,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05}",0.875164619758469,0.03982192466811745,0.5115450124368884,0.027719985536110603,0.23289351100283376,0.2551336169868296,0.8133804489385952,0.06266377488556041
avg,cluster,m1,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.1}",0.8758662465716457,0.03965696901495855,0.5100846425554012,0.02755934359721465,0.21581403814546035,0.26840434703954974,0.8204807376199852,0.058039516468526064
avg,cluster,m1,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 1}",0.871756470815081,0.044320186873426426,0.5167954941282674,0.028856774579510743,0.302316263696429,0.18118919887197896,0.7876540780323765,0.09503206982548455
avg,cluster,m1,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 3}",0.8663592769702548,0.04500828453657502,0.5281280818935968,0.02832598394403651,0.29642596464490767,0.20078883583283436,0.7873913274998786,0.08556645420302912
avg,cluster,m1,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 1}",0.9202924060767004,0.029648188113387448,0.40610630848908374,0.026483625015838244,0.25254062496564894,0.20985875850409752,0.8119303663837695,0.0880300632063106
avg,cluster,m1,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",0.8898724746670302,0.0365704532954131,0.4797016170129452,0.02508405331304651,0.2681865658521274,0.22514976376734802,0.7995262489823084,0.07765160561838055
avg,cluster,m1,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 1}",0.9524665695349075,0.01808336290295337,0.3131361479609694,0.022296929848780542,0.17737249825122942,0.2545605427377409,0.8466305966924887,0.07723678138935919
avg,cluster,m1,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 3}",0.8967531315810472,0.03347897056927489,0.4649180588190499,0.02315079180340731,0.25695939474665996,0.235542129507845,0.804206347047527,0.07519861662722584
avg,cluster,m2,lm,{},0.8660094916600534,0.04755848986614593,0.5270908083182861,0.06089429215128943,0.6318046249404438,0.1666032387878663,0.5595773728725987,0.14487401970323213
avg,cluster,m2,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05}",0.9098336778047263,0.030878062073335377,0.4331778236031834,0.049625097262004786,0.3326889586940659,0.3289214052748793,0.7624373286932677,0.19138964268771208
avg,cluster,m2,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",0.9193032176729872,0.027902852852249246,0.4095750183261967,0.04730621590932748,0.30695215662945996,0.39478298922972754,0.7647459382284274,0.16865536802243664
avg,cluster,m2,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05}",0.9180487055604789,0.02738278778015743,0.41346205256932633,0.046209274106385916,0.2829547384025499,0.38985724923237847,0.7827367993717989,0.18311408194302645
avg,cluster,m2,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.1}",0.9267467930211364,0.024660936451352464,0.39077644041998755,0.044541355766410586,0.28117445180945155,0.42256231696735164,0.7730675377504597,0.15329684027550788
avg,cluster,m2,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05}",0.9285269652670083,0.023028807430441365,0.3868076898609904,0.04239810088701848,0.2389399107291279,0.3955637579663767,0.8052352102485718,0.15740305272617966
avg,cluster,m2,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1}",0.9360792976551151,0.020996362835310416,0.36540435799411586,0.03966554996922965,0.2463397657796543,0.4191862213781415,0.7911160877333989,0.1350879201452407
avg,cluster,m2,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05}",0.9159980180864217,0.029065123036940508,0.41787625620258717,0.04799404345407345,0.3285006647545491,0.3584822679358685,0.7569020293681391,0.172072191478968
avg,cluster,m2,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.1}",0.923692233047699,0.026059543321000148,0.39854386946137726,0.04517650845156404,0.2878790381407992,0.4348661735829122,0.7659409543190373,0.15381362030775442
avg,cluster,m2,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.05}",0.9236648703601661,0.025804230677372586,0.3988050827376218,0.04457348232012666,0.28174978017862673,0.41523637281484205,0.7756842809965347,0.1644784569405837
avg,cluster,m2,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.1}",0.9306076207772149,0.023173464338542282,0.3804764815285104,0.04293236684448686,0.26408846424004584,0.4517599650622502,0.7755711714038129,0.1437835942293563
avg,cluster,m2,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05}",0.9335527337030998,0.021740869321619914,0.3726562927179908,0.040531879899355944,0.25008310292309666,0.3974304264904802,0.7937252098276384,0.1383319536822349
avg,cluster,m2,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.1}",0.9387815791827864,0.020070874394434737,0.35760338396323477,0.03834835352510211,0.24187412022162627,0.4316293735250029,0.7889449605345282,0.1279285474246708
avg,cluster,m2,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 1}",0.9236105580100833,0.026509488613337726,0.39831236380465973,0.0479720727370274,0.368486657703302,0.34985029359386643,0.731205273190682,0.1664861680675596
avg,cluster,m2,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 3}",0.9198289980394879,0.027008154578705642,0.40871928011359737,0.047792403282559036,0.35015125411379083,0.3717140354076524,0.7414226194335121,0.17685184887300706
avg,cluster,m2,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 1}",0.9698515723589674,0.010067045405278249,0.25075721814577817,0.031114318392164598,0.324356961440916,0.41924474594757466,0.7444618348576513,0.1646951931129406
avg,cluster,m2,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",0.9464244031626425,0.01700736274463237,0.3352088991715036,0.03665802050279423,0.31685850575373753,0.41706978965935243,0.7533824878526032,0.1781128262022379
avg,cluster,m2,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 1}",0.9820337873789168,0.0058077113972082595,0.193943985049007,0.020178302096368242,0.3143056197352977,0.4225184466718109,0.7495600307778298,0.16232298821884997
avg,cluster,m2,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 3}",0.948724382903321,0.016345991455690507,0.3278951502298289,0.03475880479963827,0.31707434880057095,0.419743676724559,0.7527612520280343,0.17914210180797072
avg,cluster,m3,lm,{},0.9448175574137745,0.015149630845399968,0.3424754559004092,0.029320990571037257,0.45398197935192763,0.3805689187123733,0.6441216803597172,0.19181852754224965
avg,cluster,m3,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05}",0.9584497793339626,0.010140051500283005,0.2980876919623574,0.021897869623505577,0.32261398423311727,0.4583796465019761,0.736331637029072,0.20102880831864534
avg,cluster,m3,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",0.9654367322329029,0.007573997390586541,0.2726650721581049,0.020211358050510227,0.3521496136890879,0.43117502998008805,0.7196970768882528,0.19830293624504605
avg,cluster,m3,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05}",0.9665829171835749,0.007458203721292151,0.2680737226061373,0.02066110016594504,0.32421642936110506,0.46216528970275417,0.733398674958999,0.20374496875431244
avg,cluster,m3,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.1}",0.9738284241863056,0.0050251690776272765,0.23821288111439257,0.020511005255599336,0.3143772767116447,0.4933511884285472,0.733839725486146,0.22081835077861056
avg,cluster,m3,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05}",0.9791984496352987,0.003910286135297702,0.2126071602529101,0.019617233495879953,0.26230051359707823,0.5868738785717629,0.7488580339722193,0.2278080957438307
avg,cluster,m3,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1}",0.9852308247910176,0.0025775324651267036,0.18055953864962745,0.024863172516383012,0.2600078855974034,0.5948013392483693,0.747678933858529,0.2317572771138531
avg,cluster,m3,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05}",0.9627015285775704,0.00867760241261693,0.2828219642733564,0.021085700309229356,0.3265442790486546,0.4644732082340819,0.7292123127517586,0.1965170745064276
avg,cluster,m3,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.1}",0.9696505831556994,0.005822746159528673,0.2562944762439585,0.019845066021527986,0.3365379595781538,0.46449319348699614,0.7222355520025411,0.20377207658687457
avg,cluster,m3,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.05}",0.9710470991290301,0.005731135608885814,0.250244702945963,0.0198730980399412,0.3243368430199611,0.47064593492793677,0.7295798482362638,0.2023939060336702
avg,cluster,m3,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.1}",0.9777268044742581,0.003562736398357549,0.22064989999799,0.021305687288696185,0.292197119651899,0.5327952708454324,0.7388498958339265,0.22612297417137214
avg,cluster,m3,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05}",0.9830880337043739,0.00281493139860609,0.1926979026845601,0.02234223256999185,0.2566769669228982,0.5993401687612506,0.7485104793100894,0.2304504057182502
avg,cluster,m3,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.1}",0.988144967448134,0.0024518296677622843,0.1623198065837218,0.02831231173227356,0.2132387855378756,0.6702525030817362,0.7620901565800028,0.24456539591637994
avg,cluster,m3,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 1}",0.9579586146878889,0.010578391064218526,0.2996430180968205,0.022812450869175164,0.2799445386775846,0.4639740579963047,0.7680278551465751,0.19623167044499326
avg,cluster,m3,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 3}",0.9548620835037342,0.010861915258170074,0.3109531773585676,0.024189169581102853,0.2586357269178043,0.49060761359892335,0.7798905420921813,0.20889688172893034
avg,cluster,m3,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 1}",0.9841921193673724,0.004585972559232235,0.1830676374160017,0.01736287728027862,0.31113471435381107,0.49296585992536757,0.739750836084818,0.22462674067936736
avg,cluster,m3,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",0.9703119828663308,0.0068056275974821695,0.25275290041683734,0.021507430364514957,0.2838871539780807,0.5158574813779271,0.7582431932231029,0.2386973820051103
avg,cluster,m3,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 1}",0.9908584800044602,0.0020184201465125087,0.14046600083806168,0.012592418311286017,0.3039965546006006,0.5059105863645876,0.7422200305614097,0.2285207119648806
avg,cluster,m3,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 3}",0.9717756354733451,0.006162371022588259,0.24682952236961708,0.021680604034708104,0.2828147636616891,0.5196984125454022,0.7582858160584045,0.23987930847944455
avg,cluster,m4,lm,{},0.9228138522362533,0.014929791484836412,0.4082885570478907,0.024769725707433403,-445.2378330349642,878.8672578022166,11.530291113364905,19.70568760862071
avg,cluster,m4,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05}",0.9568780061588388,0.009145117327083296,0.30488092986385124,0.023811152322210077,0.33259292659918965,0.4413189895638322,0.7345910875859785,0.1871812880354071
avg,cluster,m4,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",0.9637277539778666,0.006763228124755606,0.2807555505223947,0.02591069583182064,0.3142909606495043,0.49666502107587185,0.7320404914459065,0.19045883802707797
avg,cluster,m4,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05}",0.9651167514880632,0.0065231091808158285,0.2752482317725028,0.024619238599837622,0.34820093988228296,0.42983638041880556,0.7260316801716297,0.1823066525854746
avg,cluster,m4,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.1}",0.9718079017779264,0.004807306362778615,0.24866330596102112,0.028532462555018026,0.3167617532417405,0.49958581875953356,0.729129681869787,0.1843136759975739
avg,cluster,m4,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05}",0.9779708855065932,0.003619309930839387,0.22032515615089215,0.027851090269270552,0.2210830804678178,0.6961446775309373,0.7547614938329517,0.22373630702299196
avg,cluster,m4,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1}",0.9833440323937328,0.0036757896537337503,0.19239421603487022,0.03482240657360508,0.15306414709377686,0.842453834202858,0.7651476912980947,0.25094188179045035
avg,cluster,m4,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05}",0.9614045198690662,0.007582408105489341,0.2889892925110854,0.023584487893918676,0.3530931516480472,0.42667104040024134,0.7216570792893757,0.17436622891983738
avg,cluster,m4,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.1}",0.967938502706598,0.005258537454574791,0.26463729320588664,0.025672418425673832,0.33414898661953296,0.4605503291142302,0.7248202816059772,0.1770719657322055
avg,cluster,m4,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.05}",0.9694701250230349,0.005180190654778973,0.2582306533506219,0.025717401272033317,0.3600208381616626,0.4325274391304503,0.7156904356828167,0.17317264015787764
avg,cluster,m4,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.1}",0.9760379262213748,0.0038506043492695413,0.22995132436584162,0.029687616448522757,0.30377400444151526,0.5208916681920476,0.732821668752673,0.18358578166594974
avg,cluster,m4,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05}",0.9815293383894377,0.0033343926321741752,0.20241257031059093,0.03125350103574684,0.22549872382716898,0.6962288850081549,0.7506873249534218,0.22118701475370278
avg,cluster,m4,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.1}",0.9861087713922109,0.003769288789739737,0.1757707420424966,0.03840975706571073,0.15751644222954814,0.8338469698878201,0.7640773070738759,0.24765064170232
avg,cluster,m4,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 1}",0.9554766092562128,0.009635074950214349,0.30945289010774274,0.02136374231140814,0.30425389679101034,0.4767673947089633,0.7431153887248011,0.17747237624336887
avg,cluster,m4,rf,"{'n_estimators': 300, 'max_depth': 6, 'min_samples_leaf': 3}",0.9521894060279191,0.00971293345088135,0.3211834250215125,0.02270031078793003,0.27538160347931767,0.5057335125107205,0.759822150590689,0.18464966476568456
avg,cluster,m4,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 1}",0.9841176878678427,0.004096263789984857,0.18447208608069754,0.018119937194902437,0.3691931110957172,0.40716123041256513,0.7128010631777176,0.16966398704850574
avg,cluster,m4,rf,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_leaf': 3}",0.9694348039877496,0.005954527184437849,0.25746485427244203,0.022405529455773024,0.327368829357831,0.4629697512214739,0.7358435597799833,0.19340465322799846
avg,cluster,m4,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 1}",0.9903044356930673,0.001804600705328417,0.14518136489491823,0.013111661354731224,0.378684608506385,0.3906301222247313,0.7100681545041334,0.16812748049871418
avg,cluster,m4,rf,"{'n_estimators': 300, 'max_depth': None, 'min_samples_leaf': 3}",0.9706593159672451,0.00533571944325683,0.2525104482013759,0.021492539423306936,0.330817838461008,0.4559748195548389,0.7351364586564697,0.19292930182077941
nonleaky,random,m1,lm,{},0.8453017418689589,0.0072068074692253565,0.48729576515486467,0.012878726854294056,0.8346982769616218,0.02353482341063478,0.501196401009783,0.05055111527222203
nonleaky,random,m1,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05}",0.8571300609262442,0.007437097268113119,0.4681926899460079,0.010530204338397227,0.8272811802204423,0.02814625426535982,0.5109106486427918,0.044514743320866364
nonleaky,random,m1,xgb,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.1}",0.8598993887479385,0.007310962866491859,0.4636312825087983,0.01042874998672994,0.8253107716553606,0.028830659982710734,0.5135725811732301,0.043018743947115134
nonleaky,random,m1,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.05}",0.8598612948917385,0.00730868970285397,0.4636896837619505,0.010195438697340388,0.8251438896414266,0.028466855684842918,0.5139063603190147,0.04305345244901514
nonleaky,random,m1,xgb,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.1}",0.8624430111749888,0.007087487178444926,0.4594063320723206,0.010147022347664517,0.8215242333393217,0.02984064558200992,0.5187879315485444,0.04083150877598466
nonleaky,random,m1,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.05}",0.8636076105778301,0.007090714405575828,0.45745253994867213,0.010118142368318733,0.8195423913957722,0.030851196320099084,0.5214460246855003,0.040254025191514047
nonleaky,random,m1,xgb,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1}",0.8643364523453162,0.006967718820134312,0.45623874049181057,0.010240296988088078,0.8160318027016658,0.03194655859546466,0.5262417241819015,0.038956500885104745
nonleaky,random,m1,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05}",0.8589508253339468,0.007361144128812527,0.4651950997749153,0.010328879347147376,0.8257963843088663,0.028709084619001988,0.5129002574166297,0.043341164903935386
nonleaky,random,m1,xgb,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.1}",0.8615065329670457,0.007244368855076949,0.4609583023411118,0.010151975286468011,0.8229389323377779,0.02973290329020432,0.5167805019630902,0.04174305683743735
nonleaky,random,m1,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.05}",0.8615536159269531,0.007248349656720515,0.4608760164598051,0.009992914783925994,0.8231000393982273,0.029580212570070468,0.5165813889905886,0.041729850085134246
nonleaky,random,m1,xgb,"{'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.1}",0.8634586785859948,0.0070238342503985175,0.4577092374745927,0.010157912608326446,0.8196347864132946,0.03088339422009874,0.5212769529175073,0.04007448800217055
nonleaky,random,m1,xgb,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05}",0.8641605141981339,0.007022900400355741,0.4565291045761227,0.010169079804733866,0.8171702258739056,0.03158339188162138,0.5247214289865128,0.03968658990160194
