"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","conditional_log_BMR"
"Hapigia simplex","Insecta","Lepidoptera","Notodontidae","Hapigia","simplex",0.478,0.000478,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-7.64589982547282,-6.4478019855899,38.9232497932056,2010,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.91184198206945,-6.32945944914099
"Hylobius abietis","Insecta","Coleoptera","Curculionidae","Hylobius","abietis",0.183,0.000183,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-8.60602440512285,-7.77978991960175,38.9232497932056,2015,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.6445874076345,-7.51452859161484
"Ips acuminatus","Insecta","Coleoptera","Curculionidae","Ips","acuminatus",0.00284,2.84e-06,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-12.7717065057912,-10.2236928166935,38.9232497932056,2016,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-10.8237420385216,-10.6936832225019
"Lasius niger","Insecta","Hymenoptera","Formicidae","Lasius","niger",0.00058,5.8e-07,25,"C","Jensen & Nielsen, 1975",-14.3602377334059,-12.0302536662238,38.9232497932056,2318,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-12.0360732454012,-12.4812532517073
"Lasius niger","Insecta","Hymenoptera","Formicidae","Lasius","niger",0.00174,1.74e-06,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-13.2616254447378,-12.007221786785,38.9232497932056,2018,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-11.1976371236174,-11.6428171299235
"Libellula auripennis","Insecta","Odonata","Libellulidae","Libellula","auripennis",0.464,0.000464,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-7.67562600573802,-6.57407264396967,38.9232497932056,2019,298.15,-4787.35547680535,-1628.02388294842,32.470115046102,-1.88743442551379,-0.0029329313328378,FALSE,TRUE,-6.93452833243535,-6.71650614521937
"Libellula auripennis","Insecta","Odonata","Libellulidae","Libellula","auripennis",0.464,0.000464,30,"C","(May, 1979)",-7.67562600573802,-6.58935256566892,38.2812697537333,2325,303.15,-4787.35547680535,-1628.02388294842,32.470115046102,-1.88743442551379,-0.0029329313328378,FALSE,TRUE,-6.53667756970603,-6.31865538249005
"Libellula needhami","Insecta","Odonata","Libellulidae","Libellula","needhami",0.518,0.000518,30,"C","(May, 1979)",-7.56553531570479,-6.40703100887491,38.2812697537333,2326,303.15,-4787.35547680535,-1628.02388294842,32.470115046102,-1.88743442551379,-0.0029329313328378,FALSE,TRUE,-6.45265883794046,-6.20286217041267
"Libellula needhami","Insecta","Odonata","Libellulidae","Libellula","needhami",0.518,0.000518,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-7.56553531570479,-6.39176302526485,38.9232497932056,2020,298.15,-4787.35547680535,-1628.02388294842,32.470115046102,-1.88743442551379,-0.0029329313328378,FALSE,TRUE,-6.85050960066978,-6.60071293314199
"Locusta migratoria","Insecta","Orthoptera","Acrididae","Locusta","migratoria",1.5,0.0015,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.50229017087397,-5.31160526087497,38.9232497932056,2021,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.03906488542979,-5.48636640358385
"Manduca rustica","Insecta","Lepidoptera","Sphingidae","Manduca","rustica",2.916,0.002916,23,"C","Bartholomew & Casey, 1978",-5.83754246483573,-5.16861656118036,39.1861115172861,2303,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.6946462802542,-5.05860523324115
"Manduca rustica","Insecta","Lepidoptera","Sphingidae","Manduca","rustica",2.704,0.002704,23,"C","Bartholomew & Casey, 1978",-5.91302312080142,-4.77216052301456,39.1861115172861,2304,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.75225141457716,-5.11621036756411
"Manduca rustica","Insecta","Lepidoptera","Sphingidae","Manduca","rustica",2.81,0.00281,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-5.87457079563648,-5.00491667660282,38.9232497932056,2025,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.5600036151606,-4.92396256814756
"Melanoplus bivittatus","Insecta","Orthoptera","Acrididae","Melanoplus","bivittatus",1.65,0.00165,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.40697999106965,-5.28698185688429,38.9232497932056,2026,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.96632630572709,-5.41362782388115
"Miathyria marcella","Insecta","Odonata","Libellulidae","Miathyria","marcella",0.172,0.000172,40,"C","(May, 1979)",-8.66801608115082,-6.88660408913679,37.0588118340867,2329,313.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.53646016377692,-5.88018463896166
"Miathyria marcella","Insecta","Odonata","Libellulidae","Miathyria","marcella",0.184,0.000184,30,"C","(May, 1979)",-8.60057480035529,-6.81249611698311,38.2812697537333,2328,303.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.24257762945114,-6.58630210463588
"Miathyria marcella","Insecta","Odonata","Libellulidae","Miathyria","marcella",0.0171,1.71e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-10.9764320944557,-7.17445894504886,38.9232497932056,2027,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.4536290964911,-8.79735357167584
"Miathyria marcella","Insecta","Odonata","Libellulidae","Miathyria","marcella",0.171,0.000171,20,"C","(May, 1979)",-8.67384700146161,-7.18979034812461,39.5871292029482,2327,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.1077704227104,-7.45149489789513
"Mimas tiliae","Insecta","Lepidoptera","Sphingidae","Mimas","tiliae",0.32,0.00032,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-8.0471895621705,-6.39684965841598,38.9232497932056,2028,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.21809725885719,-6.63324034458852
"Musca domestica","Insecta","Diptera","Muscidae","Musca","domestica",0.018,1.8e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-10.9251388000681,-7.43946411366455,38.9232497932056,2029,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.41448321102868,-8.47205802964096
"Omorgus radula","Insecta","Coleoptera","Trogidae","Omorgus","radula",0.207,0.000207,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-8.48279176469891,-9.07843530109624,38.9232497932056,2034,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.55053903572024,-7.49671374217672
"Ostrinia nubilalis","Insecta","Lepidoptera","Crambidae","Ostrinia","nubilalis",0.0665,6.65e-05,26.7,"C","Lewis, Mutchmor, & Lynch, 1971",-9.61830861030247,-7.26053937387208,38.7025743733342,2265,299.85,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.28038191751759,-7.54637772671966
"Ostrinia nubilalis","Insecta","Lepidoptera","Crambidae","Ostrinia","nubilalis",0.0621999999999999,6.22e-05,26.7,"C","Lewis, Mutchmor, & Lynch, 1971",-9.68515555821914,-7.52287834177239,38.7025743733342,2267,299.85,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.33139800057296,-7.59739380977503
"Ostrinia nubilalis","Insecta","Lepidoptera","Crambidae","Ostrinia","nubilalis",0.0327999999999999,3.28e-05,26.7,"C","Lewis, Mutchmor, & Lynch, 1971",-10.3250820425742,-8.34968219945749,38.7025743733342,2268,299.85,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.81977546121457,-8.08577127041663
"Ostrinia nubilalis","Insecta","Lepidoptera","Crambidae","Ostrinia","nubilalis",0.0336,3.36e-05,26.7,"C","Lewis, Mutchmor, & Lynch, 1971",-10.3009844909951,-7.98618129044828,38.7025743733342,2266,299.85,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.80138475331986,-8.06738056252193
"Ostrinia nubilalis","Insecta","Lepidoptera","Crambidae","Ostrinia","nubilalis",0.0484,4.84e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.93601074424169,-7.63301251346052,38.9232497932056,2038,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.65960298655922,-7.92559879576129
"Ostrinia nubilalis","Insecta","Lepidoptera","Crambidae","Ostrinia","nubilalis",0.0564999999999999,5.65e-05,26.7,"C","Lewis, Mutchmor, & Lynch, 1971",-9.78126991981188,-7.99368615280667,38.7025743733342,2269,299.85,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.40475031367992,-7.67074612288199
"Ostrinia nubilalis","Insecta","Lepidoptera","Crambidae","Ostrinia","nubilalis",0.04,4e-05,26.7,"C","Lewis, Mutchmor, & Lynch, 1971",-10.1266311038503,-7.80696171365229,38.7025743733342,2264,299.85,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.66832218043096,-7.93431798963303
"Pachylia ficus","Insecta","Lepidoptera","Sphingidae","Pachylia","ficus",3.225,0.003225,23,"C","Bartholomew & Casey, 1978",-5.7368223287344,-5.22156333415415,39.1861115172861,2306,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.617778943916,-5.16280368685093
"Pachylia ficus","Insecta","Lepidoptera","Sphingidae","Pachylia","ficus",3.225,0.003225,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-5.7368223287344,-5.27559743011181,38.9232497932056,2039,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.45487709185267,-4.99990183478759
"Pantophthalmus tabaninus","Insecta","Diptera","Pantophthalmidae","Pantophthalmus","tabaninus",1.746,0.001746,26,"C","Bartholomew & Lighton, 1986",-6.35042782156473,-5.81218458142025,38.7931369742412,2261,299.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.8425328629403,-5.59884399522134
"Pantophthalmus tabaninus","Insecta","Diptera","Pantophthalmidae","Pantophthalmus","tabaninus",1.746,0.001746,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.35042782156473,-5.79691802069146,38.9232497932056,2040,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.92316696537813,-5.67947809765917
"Paraponera clavata","Insecta","Hymenoptera","Formicidae","Paraponera","clavata",0.19,0.00019,28,"C","Fewell, Harrison, Lighton, & Breed, 1996",-8.56848648580379,-7.79560138696011,38.5355036554682,2260,301.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.37564353059469,-7.73239345051628
"Paraponera clavata","Insecta","Hymenoptera","Formicidae","Paraponera","clavata",0.19,0.00019,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-8.56848648580379,-7.74986661268204,38.9232497932056,2041,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.61593931420031,-7.9726892341219
"Perithemis tenera","Insecta","Odonata","Libellulidae","Perithemis","tenera",0.061,6.1e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.70463669379096,-8.01309011341107,38.9232497932056,2044,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.48302352941833,-8.20786657001353
"Perithemis tenera","Insecta","Odonata","Libellulidae","Perithemis","tenera",0.061,6.1e-05,30,"C","(May, 1979)",-9.70463669379096,-8.02844511235581,38.2812697537333,2330,303.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.08517276668902,-7.81001580728422
"Phormia regina","Insecta","Diptera","Calliphoridae","Phormia","regina",0.05,5e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.90348755253613,-7.52116749152323,38.9232497932056,2045,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.63478202014285,-7.69235683875514
"Pimelia grandis","Insecta","Coleoptera","Tenebrionidae","Pimelia","grandis",2.098,0.002098,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.16677076900803,-5.59024845328926,38.9232497932056,2046,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.78300404487179,-5.71720540906307
"Sphaeridium lunatum","Insecta","Coleoptera","Hydrophilidae","Sphaeridium","lunatum",0.034,3.4e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-10.2891500333481,-8.64787151505892,38.9232497932056,2049,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.92911092767906,-8.86422953776501
"Stenocara gracilipes","Insecta","Coleoptera","Tenebrionidae","Stenocara","gracilipes",0.268,0.000268,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-8.22452357745342,-7.64946265015746,38.9232497932056,2050,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.35343457991921,-7.29203292318855
"Syssphinx molina","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina",2.205,0.002205,23,"C","Bartholomew & Casey, 1978",-6.11702777008333,-5.39260127334606,39.1861115172861,2313,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.90794316200623,-5.2769307874449
"Syssphinx molina","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina",1.63,0.00163,23,"C","Bartholomew & Casey, 1978",-6.41917526416347,-5.08272688929993,39.1861115172861,2315,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.13853531517646,-5.50752294061512
"Syssphinx molina","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina",1.436,0.001436,23,"C","Bartholomew & Casey, 1978",-6.5458938083561,-5.7198594283052,39.1861115172861,2314,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.23524405022964,-5.6042316756683
"Syssphinx molina","Insecta","Lepidoptera","Saturniidae","Syssphinx","molina",1.757,0.001757,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.34414746977718,-5.4189720213589,38.9232497932056,2051,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-5.91837394253422,-5.28736156797288
"Teleogryllus commodus","Insecta","Orthoptera","Gryllidae","Teleogryllus","commodus",0.95,0.00095,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.95904857336969,-5.16958999477552,38.9232497932056,2052,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.38765259697357,-5.39619505479101
"Teleogryllus commodus","Insecta","Orthoptera","Gryllidae","Teleogryllus","commodus",0.95,0.00095,24,"C","Full, Zuccarello, & Tullis, 1990",-6.95904857336969,-5.18498576307527,39.0542383504771,2302,297.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.46882941590097,-5.47737187371842
"Tenebrio molitor","Insecta","Coleoptera","Tenebrionidae","Tenebrio","molitor",0.1,1e-04,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.21034037197618,-7.89607921375612,38.9232497932056,2053,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.10578772444037,-8.03998908863163
"Tetramorium caespitum","Insecta","Hymenoptera","Formicidae","Tetramorium","caespitum",0.00069,6.9e-07,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-14.1865742393551,-12.9400418206104,38.9232497932056,2055,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-11.9035371833625,-12.4533145450477
"Tetramorium caespitum","Insecta","Hymenoptera","Formicidae","Tetramorium","caespitum",0.00023,2.3e-07,25,"C","Jensen & Nielsen, 1975",-15.2851865280232,-12.9444496690648,38.9232497932056,2317,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-12.7419733051464,-13.2917506668315
"Tramea carolina","Insecta","Odonata","Libellulidae","Tramea","carolina",0.383,0.000383,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-7.86747556878363,-6.32275025704189,38.9232497932056,2056,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.08094359218171,-6.63058796023613
"Tramea carolina","Insecta","Odonata","Libellulidae","Tramea","carolina",0.383,0.000383,30,"C","(May, 1979)",-7.86747556878363,-6.33803813738799,38.2812697537333,2331,303.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.68309282945239,-6.23273719750681
"Tribolium confusum","Insecta","Coleoptera","Tenebrionidae","Tribolium","confusum",0.0020099999999999,2.01e-06,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-13.1173758358933,-11.0243454501516,38.9232497932056,2057,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-11.0875490753988,-11.0237366583395
"Armadillidium nasatum","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","nasatum",0.03,3e-05,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-10.4143131763021,-10.7376915134122,39.5871292029482,2058,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.43605495473429,-10.1048466440088
"Armadillidium vulgare","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","vulgare",0.004,4e-06,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-12.4292161968444,-11.3683057753603,39.5871292029482,2060,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-10.9737834980424,-11.605119013866
"Armadillidium vulgare","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","vulgare",0.1199999999999,0.0001199999999999,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.02801881518306,-9.02801881518306,39.5871292029482,2062,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.37806636332996,-9.00940187915363
"Armadillidium vulgare","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","vulgare",0.1439999999999,0.0001439999999999,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-8.84569725838897,-9.43268424311983,39.5871292029482,2063,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.23892266307029,-8.87025817889395
"Armadillidium vulgare","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","vulgare",0.00064,6.4e-07,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-14.2617976605927,-12.1893807338498,39.5871292029482,2059,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-12.3723683410909,-13.0037038569146
"Armadillidium vulgare","Malacostraca","Isopoda","Armadillidiidae","Armadillidium","vulgare",0.065,6.5e-05,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.64112328806864,-9.85061051293536,39.5871292029482,2061,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.84597386973307,-9.47730938555673
"Asellus aquaticus","Malacostraca","Isopoda","Asellidae","Asellus","aquaticus",0.0168,1.68e-05,10,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-10.9941316715551,-10.8897716562308,40.9852266496354,2064,283.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-10.7449946029868,-11.192317217092
"Cylisticus convexus","Malacostraca","Isopoda","Cylisticidae","Cylisticus","convexus",0.0384,3.84e-05,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-10.1674530983706,-9.89483390359586,39.5871292029482,2065,293.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.24765691067537,-9.8194263880857
"Gammarus duebeni","Malacostraca","Amphipoda","Gammaridae","Gammarus","duebeni",0.05,5e-05,10,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.90348755253613,-9.8081773727318,40.9852266496354,2066,283.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.91263960857361,-10.5288934442316
