,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
Crocodylus porosus,-6429.536241643488,8187.930949665317,-11856.588427157543,69.81693771255014,79.33242106313271,243.36049522367477,2.1522387952026185,-0.51013409158373,1675.9054497321447,0.0016328909422046243
Alligator mississippiensis,-6429.536241643488,8187.930949665317,-11856.588427157543,69.81693771255014,79.33242106313271,243.36049522367477,2.1522387952026185,-0.51013409158373,1675.9054497321447,0.0016328909422046243
Struthio camelus,-6417.346550716095,8029.533028492108,-11927.95919284859,68.53155212241555,76.98977928318186,182.53308840397153,1.4153862826080443,-0.09234054212571853,283.7829211223855,0.00025058871043477643
Apteryx owenii,-6417.346550716095,8029.533028492108,-11927.95919284859,68.53155212241555,76.98977928318186,182.53308840397153,1.4153862826080443,-0.09234054212571853,283.7829211223855,0.00025058871043477643
Apteryx australis,-6417.346550716095,8029.533028492108,-11927.95919284859,68.53155212241555,76.98977928318186,182.53308840397153,1.4153862826080443,-0.09234054212571853,283.7829211223855,0.00025058871043477643
Dromaius novaehollandiae,-6417.346550716095,8029.533028492108,-11927.95919284859,68.53155212241555,76.98977928318186,182.53308840397153,1.4153862826080443,-0.09234054212571853,283.7829211223855,0.00025058871043479795
Florisuga mellivora,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Trochilus scitulus,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Chrysuronia oenone,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Orthorhyncus cristatus,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404725,23.73473351879857,-4.1130115776864245e-05
Chlorostilbon mellisugus,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404725,23.73473351879857,-4.1130115776864245e-05
Eugenes fulgens,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404725,23.73473351879857,-4.1130115776864245e-05
Lampornis clemenciae,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404725,23.73473351879857,-4.1130115776864245e-05
Archilochus alexandri,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Chaetocercus mulsant,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Patagona gigas,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Oreotrochilus estella,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Ocreatus underwoodii,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Urosticte benjamini,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Boissonneaua matthewsii,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Aglaeactis cupripennis,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Eulampis jugularis,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Anthracothorax nigricollis,-6415.158540764325,8001.023175251657,-11941.595916180859,68.3173208019223,76.59461334459071,171.66096225924363,1.2882514794484141,-0.015414361089404766,23.734733518798578,-4.1130115764282045e-05
Pygoscelis adeliae,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Eudyptula minor,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Spheniscus humboldti,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Megadyptes antipodes,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Eudyptes pachyrhynchus,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Pelecanoides georgicus,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405949359,17.10573034170808,-5.057060392312447e-05
Procellaria aequinoctialis,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Procellaria cinerea,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Macronectes giganteus,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Puffinus nativitatis,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Phoebetria fusca,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405949359,17.10573034170808,-5.057060392312447e-05
Phoebastria immutabilis,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405949324,17.105730341708078,-5.0570603936849395e-05
Thalassarche chrysostoma,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405949324,17.105730341708078,-5.0570603936849395e-05
Phaethon rubricauda,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.01352010140594752,17.10573034170802,-5.057060393249006e-05
Fulica atra,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405949359,17.10573034170808,-5.057060392312447e-05
Gygis alba,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Onychoprion lunatus,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Onychoprion fuscatus,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Anous minutus,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Stercorarius maccormicki,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405949324,17.105730341708078,-5.0570603936849395e-05
Tringa ochropus,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405949359,17.10573034170808,-5.057060392312447e-05
Leptotila verreauxi,-6415.108121524431,8000.361416863607,-11941.960949987024,68.31339843723057,76.58706525313063,171.41326926208095,1.2856369755497468,-0.013520101405947522,17.10573034170802,-5.0570603931965715e-05
Merops viridis,-6414.9038076629495,7997.679773667285,-11943.440176303468,68.29750384068373,76.55647812575143,170.40954304929568,1.2750422226637477,-0.005843993805454806,-9.75697603150765,-8.882628955648668e-05
Melanerpes formicivorus,-6414.9038076629495,7997.679773667285,-11943.440176303468,68.29750384068373,76.55647812575143,170.40954304929568,1.2750422226637477,-0.005843993805454806,-9.75697603150765,-8.882628955648668e-05
Upupa epops,-6414.9038076629495,7997.679773667285,-11943.440176303468,68.29750384068373,76.55647812575143,170.40954304929568,1.2750422226637477,-0.005843993805454889,-9.756976031507646,-8.88262895355856e-05
Otus scops,-6414.9038076629495,7997.679773667285,-11943.440176303468,68.29750384068373,76.55647812575143,170.40954304929568,1.2750422226637477,-0.005843993805454889,-9.756976031507646,-8.88262895355856e-05
Buteo buteo,-6414.9038076629495,7997.679773667285,-11943.440176303468,68.29750384068373,76.55647812575143,170.40954304929568,1.2750422226637477,-0.005843993805454889,-9.756976031507646,-8.88262895355856e-05
Melopsittacus undulatus,-6414.713050522991,7995.176064017779,-11944.821252356896,68.28266388926669,76.52792052864866,169.47241651140908,1.2651504573937786,0.0013227853904095213,-34.8372765169743,-0.0001245436174083699
Neophema pulchella,-6414.713050522991,7995.176064017779,-11944.821252356896,68.28266388926669,76.52792052864866,169.47241651140908,1.2651504573937786,0.0013227853904095542,-34.8372765169743,-0.00012454361742219038
Loriculus galgulus,-6414.713050522991,7995.176064017779,-11944.821252356896,68.28266388926669,76.52792052864866,169.47241651140908,1.2651504573937786,0.0013227853904095213,-34.8372765169743,-0.0001245436174083699
Amazona viridigenalis,-6414.713050522991,7995.176064017779,-11944.821252356896,68.28266388926669,76.52792052864866,169.47241651140908,1.2651504573937786,0.0013227853904096238,-34.837276516974356,-0.00012454361741103253
Eopsaltria australis,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.03356948016961509,-147.68528991668654,-0.0002852525966755722
Lanius cristatus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Auriparus flaviceps,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Pycnonotus jocosus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Pycnonotus goiavier,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Pycnonotus finlaysoni,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Alophoixus bres,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Zosterops lateralis,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Malacopteron cinereum,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Psaltriparus minimus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Acrocephalus arundinaceus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Acrocephalus bistrigiceps,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Hirundo tahitica,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Acridotheres tristis,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671815
Sturnus vulgaris,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671815
Turdus merula,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Zoothera lunulata,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Larvivora cyane,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Copsychus saularis,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Chloropsis sonnerati,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671815
Hypothymis azurea,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Taeniopygia guttata,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Lonchura maja,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Lonchura malacca,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Rhipidura fuliginosa,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Calamospiza melanocorys,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Passer domesticus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671815
Passer montanus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671815
Aethopyga siparaja,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.03356948016961509,-147.68528991668654,-0.0002852525966755722
Arachnothera longirostra,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.03356948016961509,-147.68528991668654,-0.0002852525966755722
Cinnyris venustus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.03356948016961509,-147.68528991668654,-0.0002852525966755722
Nectarinia tacazze,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.03356948016961509,-147.68528991668654,-0.0002852525966755722
Pachycephala pectoralis,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Himatione sanguinea,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Cracticus torquatus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Strepera graculina,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Ceratopipra mentalis,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Manacus vitellinus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Thamnophilus punctatus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Xiphorhynchus guttatus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Neochmia temporalis,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Psophodes olivaceus,-6413.854744846046,7983.910702175709,-11951.035360081558,68.2158920004176,76.39942652985071,165.25584549520755,1.2206427745469197,0.033569480169615064,-147.68528991668654,-0.0002852525966671836
Pardalotus punctatus,-6412.893361992128,7971.291986111005,-11958.000554409406,68.14119707662893,76.25564826963065,160.53313822931054,1.1708181028113827,0.06971770151613249,-274.2189253767589,-0.00046575633037412097
Acanthiza pusilla,-6412.844877064973,7970.6554531432685,-11958.353306412055,68.1374595126802,76.24844241616044,160.29503655756446,1.1683139664158066,0.07154964371241343,-280.6413620025454,-0.00047501183853677225
Acanthiza uropygialis,-6412.844877064973,7970.6554531432685,-11958.353306412055,68.1374595126802,76.24844241616044,160.29503655756446,1.1683139664158066,0.07154964371241343,-280.6413620025454,-0.00047501183853677225
Acanthiza chrysorrhoa,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Acanthiza lineata,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Sericornis frontalis,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Smicrornis brevirostris,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Melithreptus lunatus,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Phylidonyris novaehollandiae,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Lichmera indistincta,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Gliciphila melanops,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Acanthorhynchus tenuirostris,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Manorina flavigula,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Acanthagenys rufogularis,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Meliphaga lewinii,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Malurus lamberti,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Malurus cyaneus,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Centropus senegalensis,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Cuculus canorus,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Cacomantis variolosus,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Anas acuta,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Anas crecca,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Aythya nyroca,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Aythya ferina,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Aythya fuligula,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Netta rufina,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Coturnix pectoralis,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Coturnix japonica,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Alectoris chukar,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Callipepla gambelii,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Callipepla californica,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Terrapene ornata,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Chelydra serpentina,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Myxine glutinosa,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Ichthyomyzon fossor,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Petromyzon marinus,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Lampetra fluviatilis,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Lampetra planeri,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Dermacentor andersoni,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Ornithodoros moubata,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Tetranychus cinnabarinus,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Damon annulatipes,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
Plectreurys tristis,-5245.42809510134,-5371.5125355869895,585.5198230162318,-443.0625874385415,-745.9272767006054,-0.9781958542154996,-191.86521015521856,19.95321262347688,0.05181653904283679,0.5786593485044109
