class,order,family,Genus,species,wet_Mass_g,wet_Mass_kg,BMR,BMR_unit,temperature,temperature_unit,Reference,taxon_name
Insecta,Orthoptera,Romaleidae,Romalea,guttata,2.8739999999999997,0.002874,0.0026961,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Romalea guttata
Insecta,Coleoptera,Scarabaeidae,Scarabaeus,flavicornis,0.322,0.000322,0.0004837,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scarabaeus flavicornis
Insecta,Coleoptera,Scarabaeidae,Scarabaeus,galenus,1.681,0.001681,0.0008817,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scarabaeus galenus
Insecta,Coleoptera,Scarabaeidae,Scarabaeus,gariepinus,1.14,0.00114,0.000288,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scarabaeus gariepinus
Insecta,Coleoptera,Scarabaeidae,Scarabaeus,hippocrates,2.0100000000000002,0.00201,0.0006221,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scarabaeus hippocrates
Insecta,Coleoptera,Scarabaeidae,Scarabaeus,rusticus,1.07,0.00107,0.0006962,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scarabaeus rusticus
Insecta,Coleoptera,Scarabaeidae,Scarabaeus,striatum,0.79,0.00079,0.0002826,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scarabaeus striatum
Insecta,Coleoptera,Scarabaeidae,Scarabaeus,westwoodi,1.7799999999999998,0.00178,0.0013247,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Scarabaeus westwoodi
Insecta,Blattodea,Rhinotermitidae,Schedorhinotermes,javanicus,0.0027,2.7e-06,2.9e-06,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Schedorhinotermes javanicus
Insecta,Blattodea,Rhinotermitidae,Schedorhinotermes,sarawakensis,0.0083,8.3e-06,1.7899999999999998e-05,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Schedorhinotermes sarawakensis
Insecta,Coleoptera,Byrrhidae,Simplocaria,metallica,0.0028499999999999997,2.85e-06,5e-07,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Simplocaria metallica
Insecta,Diptera,Simuliidae,Simulium,venustum,0.0025299999999999997,2.5299999999999995e-06,8.599999999999999e-05,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Simulium venustum
Insecta,Coleoptera,Scarabaeidae,Sisiyphys,fasciculatus,0.136,0.000136,0.0003751,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sisiyphys fasciculatus
Insecta,Coleoptera,Curculionidae,Sitophilus,granarius,0.00368,3.68e-06,0.0001395999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sitophilus granarius
Insecta,Coleoptera,Curculionidae,Smicronyx,imbricata,0.00032,3.2e-07,3.6e-06,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Smicronyx imbricata
Insecta,Hymenoptera,Formicidae,Solenopsis,invicta,0.00296,2.96e-06,5.6e-06,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Solenopsis invicta
Insecta,Coleoptera,Hydrophilidae,Sphaeridium,lunatum,0.034,3.4e-05,0.0001754999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sphaeridium lunatum
Insecta,Coleoptera,Tenebrionidae,Sphaeriontis,dilatata,0.046,4.6e-05,0.0001506999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sphaeriontis dilatata
Insecta,Coleoptera,Carabidae,Sphaeroderus,stenostomus,0.1696,0.0001696,0.0002621,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sphaeroderus stenostomus
Insecta,Lepidoptera,Saturniidae,Sphingicampa,quadrilineata,0.8180000000000001,0.000818,0.0021341999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sphingicampa quadrilineata
Insecta,Lepidoptera,Sphingidae,Sphinx,ligustri,1.4,0.0014,0.0075133999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sphinx ligustri
Insecta,Mantodea,Mantidae,Sphodromantis,gastrica,0.3357,0.0003357,0.0006116,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Sphodromantis gastrica
Insecta,Coleoptera,Tenebrionidae,Stenocara,gracilipes,0.268,0.000268,0.0004763,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Stenocara gracilipes
Insecta,Coleoptera,Cerambycidae,Stenodontes,molaria,2.944,0.002944,0.0063938999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Stenodontes molaria
Insecta,Coleoptera,Scarabaeidae,Strategus,aloeus,5.05,0.00505,0.0051496,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Strategus aloeus
Insecta,Lepidoptera,Saturniidae,Syssphinx,molina,1.7570000000000001,0.001757,0.0044316999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Syssphinx molina
Insecta,Diptera,Tabanidae,Tabanus,affinis,0.1616999999999,0.0001616999999999,0.0001144999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tabanus affinis
Insecta,Coleoptera,Cerambycidae,Taeinotes,scalaris,0.397,0.000397,0.0009522999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Taeinotes scalaris
Insecta,Orthoptera,Romaleidae,Taeniopoda,eques,2.043,0.002043,0.0024619999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Taeniopoda eques
Insecta,Orthoptera,Tanaoceridae,Tanaocerus,koebeli,0.1025,0.0001025,0.0006259,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tanaocerus koebeli
Insecta,Orthoptera,Gryllidae,Teleogryllus,commodus,0.95,0.00095,0.0056868999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Teleogryllus commodus
Insecta,Coleoptera,Tenebrionidae,Tenebrio,molitor,0.1,0.0001,0.0003722,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tenebrio molitor
Insecta,Blattodea,Termitidae,Termes,borneensis,0.003,3e-06,2.1e-06,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Termes borneensis
Insecta,Hymenoptera,Formicidae,Tetramorium,caespitum,0.00069,6.9e-07,2.4e-06,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tetramorium caespitum
Gastropoda,Neogastropoda,Muricidae,Thais,cassandra,0.12999999999999998,0.00013,0.0034884,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thais cassandra
Insecta,Coleoptera,Carabidae,Thermophilum,babaulti,1.295,0.001295,0.0032239,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thermophilum babaulti
Insecta,Coleoptera,Carabidae,Thermophilum,hexastictum,2.025,0.002025,0.0024232,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Thermophilum hexastictum
Insecta,Coleoptera,Cerambycidae,Trachysomus,peregrinus,0.5469999999999999,0.000547,0.0006037999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Trachysomus peregrinus
Insecta,Odonata,Libellulidae,Tramea,carolina,0.383,0.000383,0.001795,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tramea carolina
Insecta,Coleoptera,Carabidae,Triaenogeius,scupturatus,0.17,0.00017,0.0003418,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Triaenogeius scupturatus
Insecta,Coleoptera,Tenebrionidae,Tribolium,castaneum,0.0024,2.4e-06,1.3e-05,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tribolium castaneum
Insecta,Coleoptera,Tenebrionidae,Tribolium,confusum,0.0020099999999999996,2.01e-06,1.63e-05,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Tribolium confusum
Insecta,Orthoptera,Acrididae,Trimerotropis,pallidipennis,0.2213499999999,0.0002213499999999,0.0007432999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Trimerotropis pallidipennis
Insecta,Orthoptera,Acrididae,Trimerotropis,saxatilis,0.155,0.000155,0.0003218,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Trimerotropis saxatilis
Insecta,Orthoptera,Acrididae,Trimerotropis,suffusa,0.2974999999999,0.0002974999999999,0.0009062,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Trimerotropis suffusa
Insecta,Coleoptera,Tenebrionidae,Triorophus,laevis,0.00846,8.46e-06,0.0001077,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Triorophus laevis
Insecta,Coleoptera,Tenebrionidae,Trogloderus,costatus,0.02987,2.987e-05,9.31e-05,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Trogloderus costatus
Insecta,Lepidoptera,Nymphalidae,Vanessa,io,0.23,0.00023,0.0009222,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Vanessa io
Insecta,Coleoptera,Tenebrionidae,Vieta,bulbifera,0.479,0.000479,0.0005388,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Vieta bulbifera
Insecta,Coleoptera,Tenebrionidae,Vieta,muscosa,0.13999999999999999,0.00014,0.0001354,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Vieta muscosa
Insecta,Orthoptera,Acrididae,Xanthippus,corallipes,2.3022,0.0023022,0.0075084999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xanthippus corallipes
Insecta,Coleoptera,Cerambycidae,Xenambyx,laticauda,1.217,0.001217,0.0015719,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xenambyx laticauda
Insecta,Siphonaptera,Pulicidae,Xenopsilla,ramesis,0.00016,1.6e-07,6e-07,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xenopsilla ramesis
Insecta,Hymenoptera,Apidae,Xylocopa,capitata,1.3,0.0013,0.0068353999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xylocopa capitata
Insecta,Lepidoptera,Sphingidae,Xylophanes,chiron,0.708,0.000708,0.0013482,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xylophanes chiron
Insecta,Lepidoptera,Sphingidae,Xylophanes,libya,0.559,0.000559,0.0025514,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xylophanes libya
Insecta,Lepidoptera,Sphingidae,Xylophanes,pluto,0.829,0.000829,0.0022581999999999,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Xylophanes pluto
Insecta,Coleoptera,Tenebrionidae,Zophosis,orbicularis,0.103,0.000103,0.0001214,W,25.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Zophosis orbicularis
Malacostraca,Mysida,Mysidae,Antarctomysis,maxima,0.721,0.000721,0.0008190559999999,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Antarctomysis maxima
Malacostraca,Isopoda,Anuropidae,Anuropus,bathypelagicus,3.4499999999999997,0.00345,7.935e-05,W,5.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anuropus bathypelagicus
Malacostraca,Isopoda,Anuropidae,Anuropus,bathypelagicus,3.4499999999999997,0.00345,0.00044505,W,5.5,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Anuropus bathypelagicus
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.00108,1.08e-06,2.5245e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.00124,1.24e-06,2.748956e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.00269,2.69e-06,4.768563e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.0033900000000000002,3.39e-06,5.610111e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.00645,6.45e-06,8.415315e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.0071,7.100000000000001e-06,9.36845e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.00806,8.059999999999999e-06,1.0266022e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.00935,9.35e-06,1.13883e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Mysida,Mysidae,Archaeomysis,grebnitzkii,0.0106,1.06e-05,1.239776e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Archaeomysis grebnitzkii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,nasatum,0.030000000000000002,3e-05,2.1711e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium nasatum
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.0009,9e-07,2.7999e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.0025,2.5e-06,6.390000000000001e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.015000000000000001,1.5e-05,1.5e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.024,2.4e-05,4.9344e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.030000000000000002,3e-05,2.634e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.05,5e-05,3.3050000000000004e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.053,5.3e-05,7.0967e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.053,5.3e-05,7.8917e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.09,8.999999999999999e-05,7.002e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.1,0.0001,5.17e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.12999999999999998,0.00013,7.514e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.16,0.00016,8.448e-05,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,pallasii,0.27,0.00027,0.000135,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium pallasii
Malacostraca,Isopoda,Armadillidiidae,Armadillidium,vulgare,0.00064,6.4e-07,5.08416e-06,W,20.0,C,"A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",Armadillidium vulgare
