taxon_name,wet_Mass_kg,temperature,pc1,pc2,pc3,pc4,pc5,BMR
Oreochromis niloticus,0.0804200000431654,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1188072467222222
Oreochromis niloticus,0.0810000000226329,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1439118264444444
Oreochromis niloticus,0.082660000010337,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0639504703888888
Oreochromis niloticus,0.082660000010337,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1082980328333333
Oreochromis niloticus,0.0838899999233984,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0900149288333333
Oreochromis niloticus,0.0875200000021451,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1422259544444444
Oreochromis niloticus,0.0888400000252764,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0756393748333333
Oreochromis niloticus,0.0888400000252764,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1160494518333333
Oreochromis niloticus,0.0888400000252764,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1599133815555555
Oreochromis niloticus,0.0940100000686257,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1670265531666666
Oreochromis niloticus,0.3100000001182965,26.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0653602477894979
Oreochromis niloticus,0.3100000001182965,26.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1077547489023132
Orthodon microlepidotus,0.564000000021633,10.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1952449661491942
Orthodon microlepidotus,0.5739999994740054,25.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.3125111111111111
Orthodon microlepidotus,0.5830000003235015,30.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.3371207502802925
Orthodon microlepidotus,0.6500000005345311,12.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.1551022140627516
Orthodon microlepidotus,0.6500000005345311,28.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.2718965652043967
Oryzias latipes,0.0001799999999571,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006032190333333
Oryzias latipes,0.0002100000001286,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.00042617215
Oryzias latipes,0.0002100000001286,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005037322111111
Oryzias latipes,0.0002100000001286,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005265920222222
Oryzias latipes,0.0002100000001286,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006441567555555
Oryzias latipes,0.0002100000001286,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006866106833333
Oryzias latipes,0.00022000000009,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005798927
Oryzias latipes,0.0002400000001593,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005346396055555
Oryzias latipes,0.0002400000001593,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0007035222777777
Oryzias latipes,0.0002400000001593,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0008220200611111
Oryzias latipes,0.0002500000001887,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005705232888888
Oryzias latipes,0.0002500000001887,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006249514055555
Oryzias latipes,0.0002600000000174,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006064847222222
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0001941917444444
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0003453463944444
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0004135759277777
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0004429671111111
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0004534639611111
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0004608117555555
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0004702589222222
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0004723582944444
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005038488444444
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005300909722222
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0005762771166666
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006182645222222
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006329601111111
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006602519222222
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0006749475166666
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0007011896444444
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0007158852333333
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0007368789388888
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0008051084666666
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0008481455555555
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0009205738277777
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0009310706777777
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0009814555611111
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0010423373
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0011210636833333
Oryzias latipes,0.0002699999999011,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0011745976222222
Oryzias latipes,0.0002799999997793,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0008349273
Oryzias latipes,0.0002799999997793,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0009993002111111
Oryzias latipes,0.0002900000000674,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0009222455499999
Oryzias latipes,0.0003000000001936,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.00092838815
Oryzias latipes,0.0004199999996151,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0010433869833333
Perca fluviatilis,0.0094500000106781,24.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0139052233732889
Perca fluviatilis,0.0109999999959924,16.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0015436588859144
Perca fluviatilis,0.0149999999980768,19.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0173584576301682
Perca fluviatilis,0.0156999999852059,15.6,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0172982867657532
Perca fluviatilis,0.0160000000126762,17.4,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0284870438352197
Perca fluviatilis,0.0198499999954689,23.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0230311874611954
Perca fluviatilis,0.0204999999973682,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0168917654912985
Perca fluviatilis,0.0240000000159372,13.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0176978528627353
Perca fluviatilis,0.026000000001747,19.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0359458326062667
Perca fluviatilis,0.0310000000118296,17.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0287848584349109
Perca fluviatilis,0.0339999999966919,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0252989457438668
Perca fluviatilis,0.2009999998053897,16.6,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1499506600967753
Percina caprodes,0.0047000000006956,23.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0154710105599762
Petromyzon marinus,0.0034400000033938,22.5,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0082304678758862
Petromyzon marinus,0.0035399999997898,22.5,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0051317490698236
Petromyzon marinus,0.0227999999999761,5.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.012790097969
Petromyzon marinus,0.0348000000042804,10.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0186386212344767
Petromyzon marinus,0.0756000000868277,20.0,-10458.12382021576,512.5326886491047,18.32469209441382,-0.1056981956429414,-0.1319724587422514,0.0468145355251967
Pimephales promelas,0.0020000000015474,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0014625612283333
Pimephales promelas,0.0020000000015474,21.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0018904792538121
Pimephales promelas,0.0020000000015474,15.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.00898063914
Pimephales promelas,0.0020000000015474,21.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0085024066981007
Pimephales vigilax,0.0048999999996782,23.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0296897983292655
Platichthys flesus,0.3499999997177113,9.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0363956211781382
Platichthys flesus,0.3499999997177113,9.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1182857688289493
Platichthys flesus,0.3950000003397425,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.5447719850833332
Platichthys flesus,0.4340000004871591,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4915148704675
Platichthys flesus,0.4940000000868505,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.183227608810224
Platichthys stellatus,0.0149999999980768,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0096221133616666
Platichthys stellatus,0.5808000004118515,9.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1962867843881535
Platichthys stellatus,1.1750000010612345,11.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2785020652380496
Platichthys stellatus,1.1750000010612345,11.2,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3009575095609806
Platichthys stellatus,1.1750000010612345,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4930428438110966
Platichthys stellatus,1.1999999998684092,19.8,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4419990053828117
Platichthys stellatus,1.26800000132637,9.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3626043744233373
Platichthys stellatus,1.26800000132637,9.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3750705336143354
Platichthys stellatus,1.26800000132637,17.8,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4525985958674592
Platichthys stellatus,1.2899999991111315,9.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1788584812182794
Platichthys stellatus,1.2899999991111315,9.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.268287721827419
Platichthys stellatus,1.4249999988695383,11.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3239782976339947
Platichthys stellatus,1.43999999968418,13.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.459601326881735
Platichthys stellatus,1.43999999968418,12.3,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.5606198950443279
Platichthys stellatus,1.449999999215479,11.8,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1856612477720641
Platichthys stellatus,1.449999999215479,19.5,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.6758512148580655
Platichthys stellatus,1.4749999989329412,10.2,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.5536708056723226
Pleuronectes platessa,0.001,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0025214049921169
Pleuronectes platessa,0.001,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0039258222575
Pleuronectes platessa,0.001,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0066218717083625
Pleuronectes platessa,0.0020000000015474,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0042682607481403
Pleuronectes platessa,0.0020000000015474,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0061068346166666
Pleuronectes platessa,0.0049999999961314,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0079102901759649
Pleuronectes platessa,0.0049999999961314,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0119314205724999
Pleuronectes platessa,0.0049999999961314,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0142824683821903
Pleuronectes platessa,0.0269999999901158,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0282630441120224
Pleuronectes platessa,0.0919999999267983,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0335488929993447
Pleuronectes platessa,0.104999999983091,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0431199999999999
Pleuronectes platessa,0.1059999999353765,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0333590690067933
Pleuronectes platessa,0.1099999999599241,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0407996699779851
Pleuronectes platessa,0.1099999999599241,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.071433765618021
Pleuronectes platessa,0.1199999999868409,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0365960676166169
Pleuronectes platessa,0.1199999999868409,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0504432283364179
Pleuronectes platessa,0.1199999999868409,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.05005
Pleuronectes platessa,0.1270000000128794,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0429179558738118
Pleuronectes platessa,0.1499999999807685,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0506904990635572
Pleuronectes platessa,0.1580000000165815,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0586031623320149
Pleuronectes platessa,0.1639999999819883,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0648838388013532
Pleuronectes platessa,0.1859999999066708,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0643892973470746
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.09195725
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1315856076333333
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1387957779083333
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2054898530666666
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2253178213
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2415407044416666
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2703813855416666
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2721839281333333
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2793940984083333
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.302827151825
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3082347796
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3190500349666667
Pleuronectes platessa,0.2810000000614158,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3298652904249999
Pleuronectes platessa,0.2886000001611641,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0611110499999999
Pleuronectes platessa,0.2886000001611641,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1557864415524999
Pleuronectes platessa,0.2886000001611641,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2290977081387499
Pleuronectes platessa,0.2886000001611641,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2840811581162499
Pleuronectes platessa,0.2886000001611641,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2871357941924999
Pleuronectes platessa,0.2886000001611641,5.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.30240897487625
Pleuronectes platessa,0.2939999997209861,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0993533781645722
Pleuronectes platessa,0.3220000002255211,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1008534872425506
Pleuronectes platessa,0.3830000000276715,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1041751573437886
Pleuronectes platessa,0.3830000000276715,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3092758662753496
Pleuronectes platessa,0.3830000000276715,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3124317425315203
Pleuronectes platessa,0.3830000000276715,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3881727710311463
Pleuronectes platessa,0.3830000000276715,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4071080280971787
Pleuronectes platessa,0.3830000000276715,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4607579232746016
Pleuronectes platessa,0.3830000000276715,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.4765373042022112
Pleuronectes platessa,0.572000000272604,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1555827415160499
Pleuronectes platessa,0.6319999995890643,10.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2448309892981959
Poecilia latipinna,0.0014000000010372,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0007674364333333
Poecilia latipinna,0.0014000000010372,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0011538760611111
Poecilia latipinna,0.0014000000010372,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0024547080333333
Poecilia latipinna,0.0036999999994292,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0011076121611111
Poecilia latipinna,0.0036999999994292,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0028193764111111
Poecilia latipinna,0.00559999999992,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0007402223777777
Poecilia latipinna,0.00559999999992,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0020464971611111
Poecilia latipinna,0.00559999999992,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0035269419166666
Poecilia latipinna,0.00559999999992,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0055734390777777
Pollachius pollachius,0.1549999999392229,18.5,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.2361445698967754
Polyodon spathula,0.0101600000012188,18.0,6350.938309574817,5429.685073005452,87.41299257444702,126.69538964312966,4.046717557545902,0.0117808682339466
Pomacentrus coelestis,0.0053199999963857,29.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0383585764444459
Pomacentrus lepidogenys,0.0061599999976678,29.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0143823494205933
Pomacentrus moluccensis,0.0051600000044292,29.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.0191777365855615
Pomadasys commersonnii,0.0624000000456297,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1229951014444444
Pomadasys commersonnii,0.0997999999339627,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1474379908333333
Pomadasys commersonnii,0.2150000000417802,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1535365351442279
Pomadasys commersonnii,0.2360000000162447,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2357981494444444
Pomadasys commersonnii,0.2929999997610975,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1334458829
Pomadasys commersonnii,0.3209999997007472,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2035851009172691
Pomadasys commersonnii,0.3310000001709373,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2231510837798478
Pomadasys commersonnii,0.3310000001709373,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3307168960555555
Pomadasys commersonnii,0.3590000003485733,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2777427882777777
Pomadasys commersonnii,0.3750000002351069,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1756035688916666
Pomadasys commersonnii,0.3810000002845745,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.2302224037963391
Pomadasys commersonnii,0.3990000002877943,15.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.1996396081166666
Pomadasys commersonnii,0.4370000000297628,25.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.3261954746666667
Pomadasys commersonnii,0.5779999994403207,20.0,4408.74512920855,-2906.118607171294,660.7599276629663,-28.00844500646529,-64.7842835284049,0.35503419834852
