"class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","taxon_name","pc1","pc2","pc3","pc4","pc5","log_mass","log_BMR","inv_kT","row_id","Species","temp_K","in_phylogeny","y_fitted_log_BMR","residual_log_BMR"
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",21.0000000128661,0.0210000000128661,18.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-3.86323284064604,-4.54563014060884,39.7907317875682,218,"Anguilla anguilla",291.65,TRUE,-4.24057691924546,-0.305053221363377
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",33.0000000092787,0.0330000000092787,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-3.41124771723448,-4.02670553418999,39.9964395169542,219,"Anguilla anguilla",290.15,TRUE,-4.03614985367312,0.00944431948312818
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",37.6000000062629,0.0376000000062629,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-3.28075122841972,-4.2768060868111,40.5555370464591,220,"Anguilla anguilla",286.15,TRUE,-4.32456052026169,0.0477544334505922
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",39.9999999697935,0.0399999999697935,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-3.21887582562336,-4.52031233283393,40.5555370464591,221,"Anguilla anguilla",286.15,TRUE,-4.27699561780011,-0.243316715033811
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",39.9999999697935,0.0399999999697935,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-3.21887582562336,-3.9325256678751,39.9964395169542,222,"Anguilla anguilla",290.15,TRUE,-3.88826960001327,-0.0442560678618338
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",51.2000000028493,0.0512000000028493,14,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.97201574688102,-4.461504486242,40.4143023710404,223,"Anguilla anguilla",287.15,TRUE,-3.98903235887616,-0.472472127365844
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",54.000000022012,0.054000000022012,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.91877123201023,-3.60116853182615,39.9964395169542,224,"Anguilla anguilla",290.15,TRUE,-3.65757298910865,0.0564044572824987
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",67.0000000461544,0.0670000000461544,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.7030626589023,-5.16195195591001,40.5555370464591,225,"Anguilla anguilla",286.15,TRUE,-3.8804793632841,-1.28147259262591
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",74.9999999323558,0.0749999999323558,21,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.59026716634775,-4.67446301257613,39.4525477676161,226,"Anguilla anguilla",294.15,TRUE,-3.02689128335162,-1.64757172922451
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",74.9999999323558,0.0749999999323558,22,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.59026716634775,-4.26899790426949,39.3188782850898,227,"Anguilla anguilla",295.15,TRUE,-2.93395435750244,-1.33504354676705
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",74.9999999323558,0.0749999999323558,27,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.59026716634775,-4.22817590992389,38.6638911405773,228,"Anguilla anguilla",300.15,TRUE,-2.47855877631747,-1.74961713360642
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",74.9999999323558,0.0749999999323558,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.59026716634775,-4.04585435319345,38.9232497932056,229,"Anguilla anguilla",298.15,TRUE,-2.65888412367517,-1.38697022951828
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",74.9999999323558,0.0749999999323558,30,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.59026716634775,-3.75817228058289,38.2812697537333,230,"Anguilla anguilla",303.15,TRUE,-2.21253204541841,-1.54564023516447
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-4.12411672055578,38.9232497932056,231,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.51484469422417
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-4.03230917130265,38.9232497932056,232,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.42303714497104
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-4.01491742859078,38.9232497932056,233,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.40564540225917
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.90097316924156,38.9232497932056,234,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.29170114290995
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.88570569711077,38.9232497932056,235,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.27643367077916
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.84125393453994,38.9232497932056,236,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.23198190820833
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.79869432012114,38.9232497932056,237,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.18942229378953
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.78490099798881,38.9232497932056,238,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.1756289716572
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.75787232560089,38.9232497932056,239,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.14860029926928
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.74462709885087,38.9232497932056,240,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.13535507251926
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.73155501728352,38.9232497932056,241,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.12228299095191
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.62101314288369,38.9232497932056,242,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-1.01174111655208
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.58672406940506,38.9232497932056,243,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.977452043073452
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.56450093262035,38.9232497932056,244,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.955228906288739
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.46023992229594,38.9232497932056,245,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.85096789596433
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.05177987328232,38.9232497932056,246,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.442507846950713
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-3.04522247274077,38.9232497932056,247,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.435950446409162
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.89387684383915,38.9232497932056,248,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.284604817507545
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.88270354295113,38.9232497932056,249,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.273431516619516
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.81816502187558,38.9232497932056,250,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.208892995543967
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.79754573469183,38.9232497932056,251,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.188273708360218
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.73332614244155,38.9232497932056,252,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.124054116109944
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.65071037695885,38.9232497932056,253,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.0414383506272364
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.62892302239745,38.9232497932056,254,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,-0.0196509960658418
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.60760025332172,38.9232497932056,255,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,0.0016717730098903
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.59502147074744,38.9232497932056,256,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,0.0142505555841743
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",80.000000001484,0.080000000001484,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.52572864428971,-2.52658430959096,38.9232497932056,257,"Anguilla anguilla",298.15,TRUE,-2.60927202633161,0.0826877167406521
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",89.9999999089575,0.0899999999089575,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.40794560966346,-3.19570342371798,39.9964395169542,258,"Anguilla anguilla",290.15,TRUE,-3.26489076315591,0.0691873394379279
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",112.49999988411,0.11249999988411,15.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.18480205836779,-3.50062730255825,40.204285209923,259,"Anguilla anguilla",288.65,TRUE,-3.23786541993456,-0.262761882623685
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",119.999999986841,0.119999999986841,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.12026353630975,-3.13759579286802,39.5871292029482,260,"Anguilla anguilla",293.15,TRUE,-2.75916075057232,-0.378435042295697
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",149.999999980768,0.149999999980768,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.89711998501409,-3.06502510002294,39.5871292029482,261,"Anguilla anguilla",293.15,TRUE,-2.58762568538272,-0.477399414640227
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",181.499999844479,0.181499999844479,14,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.7064996261341,-3.70108331364544,40.4143023710404,262,"Anguilla anguilla",287.15,TRUE,-3.0162039306721,-0.684879382973338
"Teleostei","Anguilliformes","Anguillidae","Anguilla","anguilla",195.500000120693,0.195500000120693,12,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla anguilla",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.63219489893936,-3.59860771099155,40.697762321039,263,"Anguilla anguilla",285.15,TRUE,-3.15616670395511,-0.442441007036434
