"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","conditional_log_BMR"
"Petromyzon marinus","Cephalaspidomorphi","Petromyzontiformes","Petromyzontidae","Petromyzon","marinus",34.8000000042804,0.0348000000042804,10,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-3.35813789207871,-4.73368237243668,40.9852266496354,2128,283.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-4.66211334960034,-4.61688642124969
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",100,0.1,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-2.30258509299405,-2.86891022107708,40.5555370464591,2399,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-3.65740848158922,-3.26980424939332
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",640.000000023745,0.640000000023745,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-0.446287102591318,-2.04497513371366,40.5555370464591,2400,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-2.20463359734849,-1.8170293651526
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",940.000000866425,0.940000000866425,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",-0.061875402796359,-1.6044739682164,40.5555370464591,2401,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.90378553008896,-1.51618129789306
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1049.99999983091,1.04999999983091,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.0487901640083945,-1.3902677215831,40.5555370464591,2402,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.81717650673418,-1.42957227453828
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1120.00000085057,1.12000000085057,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.113328686066438,-1.27771998126069,40.5555370464591,2403,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.76666740507233,-1.37906317287643
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1239.99999953679,1.23999999953679,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.215111379243386,-1.38357665166221,40.5555370464591,2404,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.68701029125637,-1.29940605906048
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1549.99999939223,1.54999999939223,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.438254930539045,-1.24047580791812,40.5555370464591,2405,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.5123738112415,-1.12476957904561
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1615.00000123787,1.61500000123787,9,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.479334957441101,-1.97955433971325,41.1304870666109,2406,282.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.71921279777098,-1.33160856557509
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1750.00000126408,1.75000000126408,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.559615788657757,-0.982982776698722,40.5555370464591,2407,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.41739444504258,-1.0297902128467
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1811.99999857811,1.81199999857811,9,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.594431206836081,-1.91097810436443,41.1304870666109,2408,282.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.62913623611126,-1.24153200391538
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1854.00000081761,1.85400000081761,10,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.617345467584659,-1.43607872130511,40.9852266496354,2409,283.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.55082280923676,-1.16321857704085
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1854.00000081761,1.85400000081761,10,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.617345467584659,-1.00076064989613,40.9852266496354,2410,283.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.55082280923676,-1.16321857704087
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1854.00000081761,1.85400000081761,10,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.617345467584659,-0.443949913241521,40.9852266496354,2411,283.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.55082280923676,-1.16321857704086
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",1870.00000199576,1.87000000199576,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.625938431933746,-0.935009272404794,40.5555370464591,2412,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.36548905544136,-0.977884823245462
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",2059.99999824899,2.05999999824899,10,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.722705981951484,-0.915202761567431,40.9852266496354,2413,283.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.46836562302303,-1.08076139082714
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",2699.99999901158,2.69999999901158,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",0.993251772644202,-0.706532375143525,40.5555370464591,2414,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-1.07802249630613,-0.690418264110241
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",3300.00000092788,3.30000000092788,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",1.19392246875361,-0.424183648638804,40.5555370464591,2415,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-0.92097370951754,-0.533369477321639
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",3499.99999717711,3.49999999717711,11,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",1.25276296768883,-0.219631337475594,40.8409886533319,2416,284.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-0.993577432089181,-0.605973199893281
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",4600.00000337274,4.60000000337274,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",1.52605630422825,-0.173727844741991,40.5555370464591,2417,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-0.661039314889756,-0.273435082693871
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",5759.99999438699,5.75999999438699,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",1.75093747373332,0.0928260231030765,40.5555370464591,2418,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-0.485042941093774,-0.097438708897891
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",7039.99999769634,7.03999999769634,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",1.95160816984273,0.272877431313587,40.5555370464591,2419,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-0.327994154305181,0.0596100778907157
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",7850.00000460464,7.85000000460464,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",2.06051353238089,0.174143428171602,40.5555370464591,2420,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-0.242762701018815,0.144841531177065
"Squalus acanthias","Chondrichthyes","Squaliformes","Squalidae","Squalus","acanthias",8969.99999908931,8.96999999908931,13,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).",2.19388567596918,-0.137170249048868,40.5555370464591,2421,286.15,-4787.35547680535,-1628.02388294841,32.4701150461039,-1.88743442551529,-0.00293293133330422,FALSE,TRUE,-0.138383069373376,0.249221162822514
"Acheta domesticus","Insecta","Orthoptera","Gryllidae","Acheta","domesticus",0.3689999999999,0.0003689999999999,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-7.90471391392402,-6.77795584144738,38.9232497932056,2463,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.3632518395795,-6.8557247422035
"Acheta domesticus","Insecta","Orthoperta","Gryllidae","Acheta","domesticus",0.369,0.000369,25,"C","Hack, 1997",-7.90471391392375,-6.79322196239198,38.9232497932056,2757,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.36325183957929,-6.85572474220329
"Amara quenseli","Insecta","Coleoptera","Carabidae","Amara","quenseli",0.015,1.5e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-11.1074603568621,-13.4790383213431,38.9232497932056,2464,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-9.86978345085508,-10.3764418434841
"Anax junius","Insecta","Odonata","Aeshnidae","Anax","junius",1.019,0.001019,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.88893352474155,-5.48503256124872,38.9232497932056,2465,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.56828236542282,-5.73006634590867
"Anax junius","Insecta","Odonata","Aeschnidae","Anax","junius",1.019,0.001019,30,"C","(May, 1979)",-6.88893352474155,-5.5003097280169,38.2812697537333,2783,303.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.30143103705742,-5.46321501754327
"Aphaenogaster cockerelli","Insecta","Hymenoptera","Formicidae","Aphaenogaster","cockerelli",0.00472,4.72e-06,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-12.2637017583668,-9.40271226462364,38.9232497932056,2466,298.15,-4787.35547680535,-1628.02388294842,32.470115046102,-1.88743442551379,-0.0029329313328378,FALSE,TRUE,-10.7746804430998,-9.87440414216499
"Aphaenogaster cockerelli","Insecta","Hymenoptera","Formicidae","Aphaenogaster","cockerelli",0.0047199999999999,4.72e-06,25,"C","Nielsen, 1986",-12.2637017583668,-9.41750121878378,38.9232497932056,2745,298.15,-4787.35547680535,-1628.02388294842,32.470115046102,-1.88743442551379,-0.0029329313328378,FALSE,TRUE,-10.7746804430998,-9.87440414216499
"Blaps gigas","Insecta","Coleoptera","Tenebrionidae","Blaps","gigas",1.776,0.001776,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.33339163441216,-5.40183513666038,38.9232497932056,2471,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.13350448515422,-5.85374595458837
"Brachymesia gravida","Insecta","Odonata","Libellulidae","Brachymesia","gravida",0.344,0.000344,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-7.97486890059088,-6.46589395568275,38.9232497932056,2473,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.4181564955996,-6.65344427771168
"Brachymesia gravida","Insecta","Odonata","Libellulidae","Brachymesia","gravida",0.344,0.000344,30,"C","(May, 1979)",-7.97486890059088,-6.48113898102866,38.2812697537333,2784,303.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.1513051672342,-6.38659294934628
"Camponotus vafer","Insecta","Hymenoptera","Formicidae","Camponotus","vafer",0.00451,4.51e-06,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-12.3092134044497,-9.74136870305969,38.9232497932056,2475,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-10.8102987418382,-10.0301993926153
"Camponotus vafer","Insecta","Hymenoptera","Formicidae","Camponotus","vafer",0.00451,4.51e-06,25,"C","Nielsen, 1986",-12.3092134044497,-9.75716745182406,38.9232497932056,2746,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-10.8102987418382,-10.0301993926153
"Cicindela longilabris","Insecta","Coleoptera","Carabidae","Cicindela","longilabris",0.1242999999999,0.0001242999999999,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-8.99281255944841,-8.21857117892612,38.9232497932056,2477,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.21481898664691,-8.50927367818181
"Cicindela repanda","Insecta","Coleoptera","Carabidae","Cicindela","repanda",0.055,5.5e-05,25,"C","May, Pearson, & Casey, 1986",-9.8081773727318,-9.0561896921495,38.9232497932056,2753,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.85293933604984,-9.11496979599623
"Cicindela repanda","Insecta","Coleoptera","Carabidae","Cicindela","repanda",0.0634,6.34e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.66604669652109,-8.83533447135341,38.9232497932056,2478,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.74170510655295,-9.00373556649934
"Cicindela repanda","Insecta","Coleoptera","Carabidae","Cicindela","repanda",0.085,8.5e-05,25,"C","May, Pearson, & Casey, 1986",-9.37285930147396,-8.57435160525666,38.9232497932056,2751,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.51225095312361,-8.77428141307
"Cicindela repanda","Insecta","Coleoptera","Carabidae","Cicindela","repanda",0.059,5.9e-05,25,"C","May, Pearson, & Casey, 1986",-9.73797311405855,-9.32812340763257,38.9232497932056,2752,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.79799611879995,-9.06002657874634
"Cicindela repanda","Insecta","Coleoptera","Carabidae","Cicindela","repanda",0.049,4.9e-05,25,"C","May, Pearson, & Casey, 1986",-9.92369025985365,-9.00966967651421,38.9232497932056,2755,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.94334196649192,-9.20537242643831
"Cicindela repanda","Insecta","Coleoptera","Carabidae","Cicindela","repanda",0.0689999999999999,6.9e-05,25,"C","May, Pearson, & Casey, 1986",-9.58140405336701,-8.88183630500479,38.9232497932056,2754,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.67546212899991,-8.93749258894631
"Conocephalus fasciatus","Insecta","Orthoptera","Tettigoniidae","Conocephalus","fasciatus",0.05137,5.137e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.8764562134851,-7.24029525707575,38.9232497932056,2480,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.90637568381529,-8.24329559204427
"Corydalus cornutus","Insecta","Megaloptera","Corydalidae","Corydalus","cornutus",0.326,0.000326,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-8.02861317659757,-5.35499354374161,38.9232497932056,2482,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-7.46021781051665,-6.83571523944698
"Culex tarsalis","Insecta","Diptera","Culicidae","Culex","tarsalis",0.0022299999999999,2.23e-06,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-13.0135089724922,-8.35167875293866,38.9232497932056,2483,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-11.3614941412969,-10.3031351219333
"Cystosoma saundersii","Insecta","Hemiptera","Cicadidae","Cystosoma","saundersii",1.158,0.001158,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.76106089983133,-6.05542723406992,38.9232497932056,2484,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.46820676397738,-5.96703714702964
"Dasymutilla gloriosa","Insecta","Hymenoptera","Mutillidae","Dasymutilla","gloriosa",0.07645,7.645e-05,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-9.4788736255892,-6.28208426354716,38.9232497932056,2485,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-8.59521982355317,-7.90639010552306
"Drosophila melanogaster","Insecta","Diptera","Drosophilidae","Drosophila","melanogaster",0.00095,9.5e-07,24,"C","Lehmann, Dickinson, & Staunton, 2000",-13.8668038523518,-10.6240756835044,39.0542383504771,2780,297.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-12.0837472065634,-10.8353116720931
"Drosophila melanogaster","Insecta","Diptera","Drosophilidae","Drosophila","melanogaster",0.00095,9.5e-07,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-13.8668038523518,-10.3497746551645,38.9232497932056,2486,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-12.0292992979691,-10.7808637634988
"Drosophila repleta","Insecta","Diptera","Drosophilidae","Drosophila","repleta",0.00343,3.43e-06,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-12.5829502967864,-10.3404433277357,38.9232497932056,2487,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-11.024530553828,-9.84809594453485
"Eacles imperialis","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis",1.105,0.001105,25,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).",-6.80790994401242,-5.71902810087177,38.9232497932056,2488,298.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.50487173645963,-5.63898051874153
"Eacles imperialis","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis",1.357,0.001357,23,"C","Bartholomew & Casey, 1978",-6.60247889812941,-5.35543250756216,39.1861115172861,2777,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.45336092954724,-5.58746971182914
"Eacles imperialis","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis",0.838,0.000838,23,"C","Bartholomew & Casey, 1978",-7.08449245748219,-5.92182798248296,39.1861115172861,2776,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.83059410897835,-5.96470289126025
"Eacles imperialis","Insecta","Lepidoptera","Saturniidae","Eacles","imperialis",1.12,0.00112,23,"C","Bartholomew & Casey, 1978",-6.79442659367513,-5.80934999905626,39.1861115172861,2775,296.15,-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.00293293133310313,FALSE,TRUE,-6.60358292656412,-5.73769170884602
