"class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","temperature","temperature_unit","Reference","taxon_name","pc1","pc2","pc3","pc4","pc5","log_mass","log_BMR","inv_kT","row_id","Species","temp_K","in_phylogeny","y_fitted_log_BMR","residual_log_BMR"
"Malacostraca","Decapoda","Palaemonidae","Palaemon","adspersus",3.2,0.0032,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Palaemon adspersus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.74460446917646,-5.66450022493479,39.5871292029482,125,"Palaemon adspersus",293.15,TRUE,-4.07043048775125,-1.59406973718355
"Malacostraca","Decapoda","Palaemonidae","Palaemon","adspersus",3.28,0.00328,20,"C","A. M. Makarieva et al., Mean mass-specific metabolic rates are strikingly similar across life's major domains: Evidence for life's metabolic optimum. Proc. Natl. Acad. Sci. U.S.A. 105, 16994-16999 (2008).","Palaemon adspersus",-4787.35547680534,-1628.02388294841,32.4701150460995,-1.88743442551193,-0.0029329313331031,-5.71991185658608,-5.54848274095855,39.5871292029482,126,"Palaemon adspersus",293.15,TRUE,-4.05005105771775,-1.49843168324081
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","fulvescens",30.5100000251215,0.0305100000251215,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser fulvescens",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-3.48970077943017,-3.21522266357273,39.9964395169542,154,"Acipenser fulvescens",290.15,TRUE,-2.43586756201973,-0.779355101553
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","nudiventris",89.0000000727681,0.0890000000727681,19,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser nudiventris",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-2.41911890843238,-3.05639577339006,39.7226319556538,155,"Acipenser nudiventris",292.15,TRUE,-1.40079587297743,-1.65559990041262
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.0200000000154742,2.00000000154742e-05,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-10.8197782836366,-9.21041815277881,39.5871292029482,156,"Acipenser stellatus",293.15,TRUE,-8.25909822313604,-0.951319929642771
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.030000000019365,3.0000000019365e-05,21,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-10.4143131756566,-9.05648964189192,39.4525477676161,157,"Acipenser stellatus",294.15,TRUE,-7.84999579708956,-1.20649384480236
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.0499999999613144,4.99999999613144e-05,21.1,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-9.90348755330984,-8.50933208768393,39.4391399348998,158,"Acipenser stellatus",294.25,TRUE,-7.42098029160719,-1.08835179607674
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.0599999999469976,5.99999999469977e-05,21.7,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-9.72116599662555,-8.31741352917008,39.3588839268925,159,"Acipenser stellatus",294.85,TRUE,-7.22610127871287,-1.09131225045721
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.0899999999089575,8.99999999089575e-05,22.1,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-9.31570088864559,-7.92347593739797,39.3055611374912,160,"Acipenser stellatus",295.25,TRUE,-6.86195807505666,-1.06151786234131
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.1600000001267,0.0001600000001267,20.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-8.74033674193857,-7.34329250455562,39.5197239088856,161,"Acipenser stellatus",293.65,TRUE,-6.50558880578784,-0.837703698767773
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.2299999999906,0.0002299999999906,18,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-8.37743124908195,-7.66969541053832,39.8590655189568,162,"Acipenser stellatus",291.15,TRUE,-6.39382659490066,-1.27586881563766
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.2299999999906,0.0002299999999906,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-8.37743124908195,-7.18566230546925,38.9232497932056,163,"Acipenser stellatus",298.15,TRUE,-5.8760534170629,-1.30960888840635
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.4300000004162,0.0004300000004162,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-7.75172534830876,-6.8355123723634,39.5871292029482,164,"Acipenser stellatus",293.15,TRUE,-5.72695749052799,-1.1085548818354
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.6500000005345,0.0006500000005345,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-7.33853819425228,-6.58219465970517,39.9964395169542,165,"Acipenser stellatus",290.15,TRUE,-5.61240923085361,-0.969785428851553
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",0.8000000000148,0.0008000000000148,21,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-7.13089883027785,-6.39669641908453,39.4525477676161,166,"Acipenser stellatus",294.15,TRUE,-5.14011191267906,-1.25658450640547
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",1.750000001264,0.001750000001264,17,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-6.34813949032443,-6.12975024577842,39.9964395169542,167,"Acipenser stellatus",290.15,TRUE,-4.79500843868965,-1.33474180708877
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",3.6200000038912,0.0036200000038912,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.62128125206954,-4.89645098163902,39.5871292029482,168,"Acipenser stellatus",293.15,TRUE,-3.96864875585316,-0.927802225785863
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",3.7399999982735,0.0037399999982735,23,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.58866966801733,-4.12648612324552,39.1861115172861,169,"Acipenser stellatus",296.15,TRUE,-3.71985637035758,-0.40662975288794
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",6.1199999979487,0.0061199999979487,18,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.09619318279308,-4.53244275237108,39.8590655189568,170,"Acipenser stellatus",291.15,TRUE,-3.68573884799014,-0.846703904380932
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",6.1199999979487,0.0061199999979487,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.09619318279308,-4.05719845470389,38.9232497932056,171,"Acipenser stellatus",298.15,TRUE,-3.16796567015238,-0.889232784551511
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",10.4200000008756,0.0104200000008756,22,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-4.56402824257289,-3.55576218961752,39.3188782850898,172,"Acipenser stellatus",295.15,TRUE,-2.94765211887259,-0.608110070744937
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",3699.99999942924,3.69999999942924,24.4,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,1.30833281949592,1.25965928036899,39.0017372738843,173,"Acipenser stellatus",297.55,TRUE,2.07442365816734,-0.814764377798351
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",6050.00000484134,6.05000000484134,21.8,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,1.80005827284297,1.39179007876672,39.3455396706027,174,"Acipenser stellatus",294.95,TRUE,2.29003611246188,-0.898246033695158
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",6500.00000534532,6.50000000534532,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,1.87180217772395,0.555976931511077,39.5871292029482,175,"Acipenser stellatus",293.15,TRUE,2.21558018848324,-1.65960325697216
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",7520.0000070709,7.5200000070709,22.4,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,2.01756613890203,1.47158069410871,39.2656637653333,176,"Acipenser stellatus",295.55,TRUE,2.51374496020067,-1.04216426609196
"Chondrostei","Acipenseriformes","Acipenseridae","Acipenser","stellatus",10399.9999928451,10.3999999928451,22.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Acipenser stellatus",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,2.34180580545936,1.44583440649914,39.2523826343456,177,"Acipenser stellatus",295.65,TRUE,2.78869631292498,-1.34286190642584
"Teleostei","Anguilliformes","Anguillidae","Anguilla","australis",646.499999677844,0.646499999677844,17.5,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla australis",-5478.18439334769,6923.99176021787,-9.86568499971395,0.148298609282861,9.65115158503995e-05,-0.436182081268533,-2.5849164490579,39.9276343569388,230,"Anguilla australis",290.65,TRUE,0.122346592023913,-2.70726304108181
"Teleostei","Anguilliformes","Anguillidae","Anguilla","australis",699.999999977021,0.699999999977021,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla australis",-5478.18439334769,6923.99176021787,-9.86568499971395,0.148298609282861,9.65115158503995e-05,-0.35667494397156,-2.81556424040992,39.5871292029482,231,"Anguilla australis",293.15,TRUE,0.37636234887076,-3.19192658928068
"Teleostei","Anguilliformes","Anguillidae","Anguilla","australis",699.999999977021,0.699999999977021,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla australis",-5478.18439334769,6923.99176021787,-9.86568499971395,0.148298609282861,9.65115158503995e-05,-0.35667494397156,-2.81526428540936,39.5871292029482,232,"Anguilla australis",293.15,TRUE,0.37636234887076,-3.19162663428012
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",0.7699999996941,0.0007699999996941,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-7.16912004351382,-7.58325335857045,40.2740479814134,233,"Anguilla rostrata",288.15,TRUE,-5.62618090891054,-1.9570724496599
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",0.8199999992754,0.0008199999992754,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-7.10620621858963,-5.8209533814517,38.9232497932056,234,"Anguilla rostrata",298.15,TRUE,-4.82687964207503,-0.994073739376673
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",0.9599999999125,0.0009599999999125,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-6.94857727359354,-6.2446802130249,39.5871292029482,235,"Anguilla rostrata",293.15,TRUE,-5.0640993204864,-1.18058089253851
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",4.6000000033727,0.0046000000033727,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.38169897475389,-5.16330972924798,38.9232497932056,236,"Anguilla rostrata",298.15,TRUE,-3.40360073266874,-1.75970899657924
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",4.8199999973491,0.0048199999973491,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.33498135146961,-6.50288646714179,40.2740479814134,237,"Anguilla rostrata",288.15,TRUE,-4.11242042652129,-2.3904660406205
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",5.0799999966789,0.0050799999966789,25,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.28244401804551,-4.97444261273048,38.9232497932056,238,"Anguilla rostrata",298.15,TRUE,-3.32168313734287,-1.65275947538762
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",5.4099999986724,0.0054099999986724,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.21950618636914,-5.82779551278996,39.5871292029482,239,"Anguilla rostrata",293.15,TRUE,-3.63705375711903,-2.19074175567092
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",6.1999999928869,0.0061999999928869,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-5.08320598807837,-5.84564599371415,40.2740479814134,240,"Anguilla rostrata",288.15,TRUE,-3.90462392934579,-1.94102206436837
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",6.7700000049081,0.0067700000049081,20,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-4.99525419133298,-5.19807841071631,39.5871292029482,241,"Anguilla rostrata",293.15,TRUE,-3.45197298342664,-1.74610542728967
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",213.999999827935,0.213999999827935,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.54177926476433,-3.75920654861403,40.2740479814134,242,"Anguilla rostrata",288.15,TRUE,-0.981795983845561,-2.77741056476846
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",223.999999827646,0.223999999827646,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.49610922789654,-2.02216045630262,40.2740479814134,243,"Anguilla rostrata",288.15,TRUE,-0.944103361504844,-1.07805709479778
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",223.999999827646,0.223999999827646,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.49610922789654,-1.77304141843449,40.2740479814134,244,"Anguilla rostrata",288.15,TRUE,-0.944103361504844,-0.828938056929643
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",223.999999827646,0.223999999827646,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.49610922789654,-1.53261223076729,40.2740479814134,245,"Anguilla rostrata",288.15,TRUE,-0.944103361504844,-0.58850886926245
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",223.999999827646,0.223999999827646,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.49610922789654,-1.52858808057294,40.2740479814134,246,"Anguilla rostrata",288.15,TRUE,-0.944103361504844,-0.584484719068098
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",261.999999807105,0.261999999807105,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.33941077595728,-2.07715816967012,40.2740479814134,247,"Anguilla rostrata",288.15,TRUE,-0.814776214530561,-1.26238195513956
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",261.999999807105,0.261999999807105,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.33941077595728,-1.80793815996167,40.2740479814134,248,"Anguilla rostrata",288.15,TRUE,-0.814776214530561,-0.993161945431113
"Teleostei","Anguilliformes","Anguillidae","Anguilla","rostrata",261.999999807105,0.261999999807105,15,"C","J. G. Rubalcaba, W. C. E. P. Verberk, A. J. Hendriks. B. Saris, H. A. Woods, Oxygen limitation may affect the temperature and size dependence of metabolism in aquatic ectotherms. Proc. Natl. Acad. Sci. U.S.A. 117, 31963-3196 (2020).","Anguilla rostrata",-5478.17471535787,6923.87195295277,-9.86509190714357,0.148270090189226,9.64690750252623e-05,-1.33941077595728,-1.51870449687362,40.2740479814134,249,"Anguilla rostrata",288.15,TRUE,-0.814776214530561,-0.703928282343062
