"taxon_name","class","order","family","Genus","species","wet_Mass_g","wet_Mass_kg","BMR","BMR_unit","temperature","temperature_unit","Reference","log_mass","log_BMR","inv_kT","row_id","temp_K","pc1","pc2","pc3","pc4","pc5","removed_due_bad_branch","in_phylogeny","fixed_only_log_BMR","fixed_only_BMR","conditional_log_BMR","conditional_BMR"
"Argiope aurantia","Arachnida","Araneae","Araneidae","Argiope","aurantia",0.258,0.000258,0.0004055936872852,"W",22,"C","Greenstone & Bennett, 1980",-8.26255097304266,-7.81015866970092,39.3188782850898,3600,295.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-7.37544180286711,0.000626449869952506,-7.79726910400448,0.000410855451844182
"Menemerus bivittatus","Arachnida","Araneae","Salticidae","Menemerus","bivittatus",0.0279,2.79e-05,6.90808809710203e-05,"W",22,"C","Greenstone & Bennett, 1980",-10.486883869137,-9.58023255185715,39.3188782850898,3603,295.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-9.12742534921306,0.000108644948115051,-9.99265279356392,4.5734720802033e-05
"Apteryx owenii","Aves","Apterygiformes","Apterygidae","Apteryx","owenii",666,0.666,1.16,"W",20.5,"C","Calder III & Dawson, 1978",-0.406465608441748,0.148420005118273,39.5197239088856,3605,293.65,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-1.22995725298614,0.292305072582786,0.529456443754245,1.69800909428328
"Apteryx owenii","Aves","Apterygiformes","Apterygidae","Apteryx","owenii",1525,1.525,2.55,"W",17,"C","Calder III & Dawson, 1978",0.421994410059375,0.936093359170335,39.9964395169542,3607,290.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-0.677868353358927,0.507698072606847,1.08154534338144,2.94923361000635
"Apteryx owenii","Aves","Apterygiformes","Apterygidae","Apteryx","owenii",1525,1.525,3.42,"W",16,"C","Calder III & Dawson, 1978",0.421994410059375,1.22964055107451,40.1347637068797,3606,289.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-0.707012995933414,0.493114936135778,1.05240070080696,2.86451972484437
"Apteryx australis","Aves","Apterygiformes","Apterygidae","Apteryx","australis",1850,1.85,3.58,"W",17.5,"C","Calder III & Dawson, 1978",0.615185639090233,1.27536280041261,39.9276343569388,3608,290.65,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-0.511205230797676,0.599772279005969,1.27375896422529,3.57426286838883
"Apteryx australis","Aves","Apterygiformes","Apterygidae","Apteryx","australis",3070,3.07,3.89,"W",17.5,"C","Calder III & Dawson, 1978",1.12167756159911,1.35840915763035,39.9276343569388,3609,290.65,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-0.112269659530083,0.893803202448863,1.67269453549288,5.32650092374179
"Apteryx australis","Aves","Apterygiformes","Apterygidae","Apteryx","australis",2220,2.22,4.54,"W",18,"C","Calder III & Dawson, 1978",0.797507195884188,1.51292701205326,39.8590655189568,3612,291.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-0.353153338267328,0.70246946966704,1.43181085675563,4.18627307312196
"Apteryx australis","Aves","Apterygiformes","Apterygidae","Apteryx","australis",2150,2.15,4.13,"W",17.5,"C","Calder III & Dawson, 1978",0.765467842139571,1.41827740697294,39.9276343569388,3610,290.65,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-0.392836281836225,0.67513927110029,1.39212791318675,4.02340240146523
"Apteryx australis","Aves","Apterygiformes","Apterygidae","Apteryx","australis",2080,2.08,4.39,"W",10,"C","Calder III & Dawson, 1978",0.732367893713227,1.47932922708708,40.9852266496354,3611,283.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-0.641739949522528,0.526375759547839,1.14322424550046,3.13686610406537
"Apteryx australis","Aves","Apterygiformes","Apterygidae","Apteryx","australis",2680,2.68,4.12,"W",18,"C","Calder III & Dawson, 1978",0.985816794522765,1.41585316336144,39.8590655189568,3613,291.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,-0.204832320755472,0.814783927311074,1.5801318742675,4.85559609719646
"Dromaius novaehollandiae","Aves","Casuariiformes","Casuariidae","Dromaius","novaehollandiae",38760,38.76,38.88,"W",18,"C","Calder III & Dawson, 1978",3.65738878702257,3.66047997959224,39.8590655189568,3615,291.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,1.89941663494576,6.68199526253851,3.79600415759611,44.52292199641
"Dromaius novaehollandiae","Aves","Casuariiformes","Casuariidae","Dromaius","novaehollandiae",35410,35.41,42.38,"W",19.5,"C","Calder III & Dawson, 1978",3.56699426612381,3.74667655284015,39.654764824344,3616,292.65,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,1.87126365483942,6.49650054894629,3.76785117748975,43.2869488567219
"Dromaius novaehollandiae","Aves","Casuariiformes","Casuariidae","Dromaius","novaehollandiae",44610,44.61,46.02,"W",13,"C","Calder III & Dawson, 1978",3.79795804914017,3.82907608460722,40.5555370464591,3614,286.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,1.86339001915003,6.44555031537436,3.75997754180037,42.9474614452694
"Dromaius novaehollandiae","Aves","Casuariiformes","Casuariidae","Dromaius","novaehollandiae",36920,36.92,46.58,"W",18,"C","Calder III & Dawson, 1978",3.60875340963465,3.84117126445619,39.8590655189568,3617,291.15,17958.3252985913,85.3648118571666,-2111.8610084626,-388.042607718081,70.0139780214668,FALSE,TRUE,1.86110924799682,6.43086624201939,3.75769677064717,42.849619733792
"Psaltriparus minimus","Aves","Passeriformes","Aegithalidae","Psaltriparus","minimus",5.5,0.0055,0.121,"W",30,"C","Chaplin, 1982",-5.20300718674371,-2.1119647333854,38.2812697537333,3618,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.74698686666332,0.00867780322808334,-2.36555327827466,0.0938973346387461
"Himatione sanguinea","Aves","Passeriformes","Fringillidae","Himatione","sanguinea",12.9,0.0129,0.2471375,"W",25.1,"C","MacMillen, 1981",-4.35052796761451,-1.39781041708114,38.91019924843,3619,298.25,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.20805055117765,0.0148753388024036,-1.8141835091374,0.1629709183478
"Aythya nyroca","Aves","Anseriformes","Anatidae","Aythya","nyroca",440,0.44,3.27222222222222,"W",22.5,"C","Prinzinger & Hänssler, 1980",-0.82098055206983,1.18546933276138,39.2523826343456,3621,295.65,17627.1198451251,53.5594321979318,-3783.56689585748,915.234683804887,19.8642246016021,FALSE,TRUE,-1.5001193679238,0.223103527154069,1.01505051046567,2.75950277762648
"Aythya fuligula","Aves","Anseriformes","Anatidae","Aythya","fuligula",571,0.571,2.70277777777778,"W",22.5,"C","Prinzinger & Hänssler, 1980",-0.560366069326127,0.99428005073585,39.2523826343456,3622,295.65,17627.1198451251,53.5594321979318,-3783.56689585748,915.234683804887,19.8642246016021,FALSE,TRUE,-1.2948478069501,0.27393955285505,1.2204891775188,3.3888450750466
"Aythya ferina","Aves","Anseriformes","Anatidae","Aythya","ferina",816,0.816,5.81666666666667,"W",22.5,"C","Prinzinger & Hänssler, 1980",-0.20334092401803,1.76072735998033,39.2523826343456,3624,295.65,17627.1198451251,53.5594321979318,-3783.56689585748,915.234683804887,19.8642246016021,FALSE,TRUE,-1.01363891896851,0.362896024740635,1.50169806550036,4.48930573690091
"Netta rufina","Aves","Anseriformes","Anatidae","Netta","rufina",1237,1.237,7.1,"W",22.5,"C","Prinzinger & Hänssler, 1980",0.212689093410351,1.96009478404727,39.2523826343456,3625,295.65,17627.1198451251,53.5594321979318,-3783.56689585748,915.234683804887,19.864224601602,FALSE,TRUE,-0.685955168662796,0.503608968263765,1.8230681625365,6.19082379426191
"Loriculus galgulus","Aves","Psittaciformes","Psittaculidae","Loriculus","galgulus",27,0.027,0.516666666666667,"W",22.5,"C","Prinzinger & Hänssler, 1980",-3.61191841297781,-0.660357357736954,39.2523826343456,3626,295.65,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.6983861919997,0.0247634577071612,-0.970249925544207,0.378988307407105
"Melopsittacus undulatus","Aves","Psittaciformes","Psittaculidae","Melopsittacus","undulatus",39,0.039,0.622222222222222,"W",22.5,"C","Prinzinger & Hänssler, 1980",-3.24419363285249,-0.474457979595116,39.2523826343456,3627,295.65,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.40874979562465,0.0330825344618075,-0.674620586552456,0.509349638052762
"Neophema pulchella","Aves","Psittaciformes","Psittaculidae","Neophema","pulchella",40,0.04,0.580555555555555,"W",22.5,"C","Prinzinger & Hänssler, 1980",-3.2188758248682,-0.543769779485346,39.2523826343456,3628,295.65,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.38880836370324,0.0337488693251023,-0.654679154631048,0.519608749906265
"Cuculus canorus","Aves","Cuculiformes","Cuculidae","Cuculus","canorus",128,0.128,1.25555555555556,"W",22.5,"C","Prinzinger & Hänssler, 1980",-2.05572501506252,0.227578148382079,39.2523826343456,3629,295.65,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-2.47265903898807,0.0843602433269427,-0.186852182599797,0.829566351664244
"Coturnix japonica","Aves","Galliformes","Phasianidae","Coturnix","japonica",115,0.115,0.977777777777778,"W",22.5,"C","Prinzinger & Hänssler, 1980",-2.16282315061889,-0.0224728558520584,39.2523826343456,3631,295.65,17622.0300084857,53.1140619415962,-3799.19902552371,926.146064188164,16.8866694463123,FALSE,TRUE,-2.55701429519479,0.0775358944854566,-0.253962832064102,0.77572063344545
"Malurus cyaneus","Aves","Passeriformes","Maluridae","Malurus","cyaneus",8.7,0.0087,0.176666666666667,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.7444322533216,-1.73349056110408,38.1554066277964,3634,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.35927372756194,0.0127876716112231,-1.69808648665152,0.183033426078891
"Malurus lamberti","Aves","Passeriformes","Maluridae","Malurus","lamberti",7.8,0.0078,0.183333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.85363154528659,-1.69644928942373,38.1554066277964,3635,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.44528394803354,0.0117337737758815,-1.78409670712306,0.167948699366776
"Acanthagenys rufogularis","Aves","Passeriformes","Meliphagidae","Acanthagenys","rufogularis",43.4,0.0434,0.633333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.13729583787578,-0.456758402495715,38.1554066277964,3636,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.09342158756144,0.0453465315315256,-0.427005073440968,0.652460242000982
"Manorina flavigula","Aves","Passeriformes","Meliphagidae","Manorina","flavigula",41.1,0.0411,0.61,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.19174715747995,-0.49429632181478,38.1554066277964,3637,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.13630986934284,0.0434428121365711,-0.469893355222352,0.625068925064867
"Meliphaga lewinii","Aves","Passeriformes","Meliphagidae","Meliphaga","lewinii",36.2,0.0362,0.533333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.31869616015041,-0.628608659422375,38.1554066277964,3638,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.23630055162525,0.03930904823478,-0.569694709957302,0.5656981143416
"Acanthorhynchus tenuirostris","Aves","Passeriformes","Meliphagidae","Acanthorhynchus","tenuirostris",9.7,0.0097,0.248842592592593,"W",35,"C","Weathers, Paton, & Seymour, 1996",-4.6356293934728,-1.39093474067639,37.6601230759184,3670,308.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.16922045642882,0.0154643105302475,-1.46976382810987,0.22997979353595
"Acanthorhynchus tenuirostris","Aves","Passeriformes","Meliphagidae","Acanthorhynchus","tenuirostris",11.3,0.0113,0.276666666666667,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.48295255326384,-1.2849418668596,38.1554066277964,3639,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.15332068293942,0.0157121546764551,-1.4538640546205,0.23366564460977
"Pardalotus punctatus","Aves","Passeriformes","Pardalotidae","Pardalotus","punctatus",7.8,0.0078,0.22,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.85363154528659,-1.51412773262978,38.1554066277964,3640,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.44528394803354,0.0117337737758815,-1.71374205152748,0.180190248250804
"Sericornis frontalis","Aves","Passeriformes","Acanthizidae","Sericornis","frontalis",13.2,0.0132,0.32,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.32753844938981,-1.13943428318836,38.1554066277964,3641,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.03090962057753,0.0177581694084783,-1.29374370652547,0.274242176664476
"Smicrornis brevirostris","Aves","Passeriformes","Acanthizidae","Smicrornis","brevirostris",5.9,0.0059,0.163333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-5.13280292807046,-1.81196217654558,38.1554066277964,3642,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.66517174904876,0.00941763061550296,-1.92800583499669,0.14543793673826
"Acanthiza pusilla","Aves","Passeriformes","Acanthizidae","Acanthiza","pusilla",6.4,0.0064,0.223333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-5.05145728861651,-1.49908985526524,38.1554066277964,3643,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.60110030446393,0.0100407817473895,-1.84447177398175,0.158108816025895
"Acanthiza uropygialis","Aves","Passeriformes","Acanthizidae","Acanthiza","uropygialis",6.6,0.0066,0.176666666666667,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-5.02068562994976,-1.73349056110408,38.1554066277964,3644,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.57686317711102,0.0102871145949608,-1.82023464662882,0.161987736597784
"Acanthiza chrysorrhoa","Aves","Passeriformes","Acanthizidae","Acanthiza","chrysorrhoa",8.3,0.0083,0.223333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.79149976417958,-1.49908985526524,38.1554066277964,3645,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.39634619307978,0.0123222809855892,-1.64335411073237,0.193330501673703
"Acanthiza lineata","Aves","Passeriformes","Acanthizidae","Acanthiza","lineata",7.3,0.0073,0.16,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.91988093082779,-1.83258146374831,38.1554066277964,3646,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.49746491142599,0.0111371945555693,-1.74643291946994,0.174394915971813
"Pachycephala pectoralis","Aves","Passeriformes","Pachycephalidae","Pachycephala","pectoralis",24,0.024,0.36,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.72970144863419,-1.02165124753198,38.1554066277964,3647,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.5600266018712,0.0284380681982947,-1.16613046890189,0.311570242400674
"Cracticus torquatus","Aves","Passeriformes","Artamidae","Cracticus","torquatus",93.7,0.0937,0.71,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-2.36765708973776,-0.342490308946776,38.1554066277964,3648,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-2.48721986940327,0.0831407878179518,-0.110947311237429,0.894985903386533
"Strepera graculina","Aves","Passeriformes","Artamidae","Strepera","graculina",306.7,0.3067,1.88333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-1.18188520786193,0.633043256490238,38.1554066277964,3649,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-1.55325318194658,0.211558614463778,0.823019376219239,2.2773656908286
"Passer domesticus","Aves","Passeriformes","Passeridae","Passer","domesticus",23,0.023,0.313333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-3.77226106305299,-1.1604876923862,38.1554066277964,3650,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.59354844760369,0.0275005727403771,-1.20731550140206,0.298998865054783
"Neochmia temporalis","Aves","Passeriformes","Estrildidae","Neochmia","temporalis",9.6,0.0096,0.176666666666667,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.64599218050835,-1.73349056110408,38.1554066277964,3651,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.2817379467565,0.0138186251702955,-1.79911297184934,0.165445578038092
"Zosterops lateralis","Aves","Passeriformes","Zosteropidae","Zosterops","lateralis",10.4,0.0104,0.21,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-4.56594947283481,-1.56064774826467,38.1554066277964,3652,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.21869274920749,0.014717871884345,-1.83979863993249,0.158849408814476
"Zoothera lunulata","Aves","Passeriformes","Turdidae","Zoothera","lunulata",113.2,0.1132,1.02333333333333,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-2.17859911321305,0.0230652729309929,38.1554066277964,3653,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-2.33830939617404,0.0964906278408404,0.0462185250762746,1.04730324797486
"Turdus merula","Aves","Passeriformes","Turdidae","Turdus","merula",85.1,0.0851,0.96,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-2.46392824340281,-0.0408219945202552,38.1554066277964,3654,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-2.56304731299548,0.0770695272692334,-0.178519391745196,0.836507835373313
"Sturnus vulgaris","Aves","Passeriformes","Sturnidae","Sturnus","vulgaris",57.5,0.0575,0.586666666666667,"W",31,"C","Bech, Chappell, Astheimer, Londoño, & Buttemer, 2016",-2.85597033117883,-0.533298479618049,38.1554066277964,3655,304.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-2.87183710271839,0.0565948604470529,-0.49147153876927,0.611725553667727
"Pygoscelis adeliae","Aves","Spheniscoformes","Spheniscidae","Pygoscelis","adeliae",3500,3.5,17.8888888888889,"W",8.5,"C","Ricklefs & Matthew, 1983",1.25276296849537,2.88417978764824,41.2035040860794,3659,281.65,17851.9330465202,75.1548555284433,-2647.29014887629,28.9942310416406,53.7308481551378,FALSE,TRUE,-0.277844275873221,0.75741476008328,2.29601081429793,9.93447284593833
"Stercorarius maccormicki","Aves","Charadriiformes","Stercorariidae","Stercorarius","maccormicki",1130,1.13,8.16111111111111,"W",5.5,"C","Ricklefs & Matthew, 1983",0.122217632724249,2.09938032528367,41.6471090107456,3660,278.65,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-1.26177878886987,0.283149914361989,1.32928344780126,3.77833504306687
"Phoebastria immutabilis","Aves","Procellariiformes","Diomedediae","Phoebastria","immutabilis",2522,2.522,7.42588888888889,"W",19.35,"C","Grant & Whittow, 1983",0.925052237542728,2.00497239319869,39.675100601177,3661,292.5,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-0.213932132415776,0.807403179666569,2.30651389012607,10.0393652497254
"Alectoris chukar","Aves","Galliformes","Phasianidae","Alectoris","chukar",475,0.475,1.92638888888889,"W",24,"C","Marder & Bernstein, 1983",-0.744440474947496,0.655647208304731,39.0542383504771,3662,297.15,-5126.81836119685,-1622.5901421774,27.3461553712044,-1.52597053816768,0.00220570966094921,FALSE,TRUE,-1.39808437593091,0.24706980376818,0.904967087199721,2.47185056619463
"Thalassarche chrysostoma","Aves","Procellariiformes","Diomedeidae","Thalassarche","chrysostoma",3753,3.753,8.50694444444444,"W",4.9,"C","Adams & Brown, 1984",1.32255552015288,2.14088282340283,41.7369786939193,3663,278.05,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895495,FALSE,TRUE,-0.335274637984357,0.715141654317474,2.1851713845576,8.89217240381896
"Pelecanoides georgicus","Aves","Procellariiformes","Procellariidae","Pelecanoides","georgicus",127,0.127,0.983796296296296,"W",16.6,"C","Adams & Brown, 1984",-2.06356819252355,-0.0163364193196938,40.0516546189621,3666,289.75,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-2.64724175478531,0.0708463554323034,-0.137234177200361,0.87176605449286
"Lichmera indistincta","Aves","Passeriformes","Meliphagidae","Lichmera","indistincta",10.1,0.0101,0.211538888888889,"W",30,"C","Vitali, Withers, & Richardson, 1999",-4.59521985513492,-1.55334642558308,38.2812697537333,3667,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.26826652470108,0.0140060412483992,-1.59717469492772,0.202467743814649
"Gliciphila melanops","Aves","Passeriformes","Meliphagidae","Gliciphila","melanops",18.8,0.0188,0.2914,"W",30,"C","Vitali, Withers, & Richardson, 1999",-3.97389840914623,-1.23305838522103,38.2812697537333,3668,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.77888611213989,0.0228481275078484,-1.10675739424145,0.330629325306903
"Melithreptus lunatus","Aves","Passeriformes","Meliphagidae","Melithreptus","lunatus",14.3,0.0143,0.247866666666667,"W",30,"C","Vitali, Withers, & Richardson, 1999",-4.24749574171628,-1.39486431180296,38.2812697537333,3669,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.99438354322519,0.0184187973040721,-1.3232917134518,0.266257414768154
"Leptotila verreauxi","Aves","Columbiformes","Columbidae","Leptotila","verreauxi",131,0.131,0.8867875,"W",30,"C","Vleck & Vleck, 1979",-2.03255795578099,-0.120149896964043,38.2812697537333,3671,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-2.24980000361546,0.105420306133759,0.335379161720441,1.39847053120318
"Ceratopipra mentalis","Aves","Passeriformes","Pipridae","Ceratopipra","mentalis",14.5,0.0145,0.297534166666667,"W",30,"C","Vleck & Vleck, 1979",-4.23360662955561,-1.21222621465237,38.2812697537333,3672,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.98344386058076,0.0186213992813817,-1.57560651370197,0.206882037831126
"Xiphorhynchus guttatus","Aves","Passeriformes","Furnariidade","Xiphorhynchus","guttatus",45.2,0.0452,0.44630125,"W",30,"C","Vleck & Vleck, 1979",-3.09665819214395,-0.806761106544203,38.2812697537333,3673,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.08793269006911,0.0455961183463267,-0.679843186328613,0.506696443065465
"Thamnophilus punctatus","Aves","Passeriformes","Thamnophilidae","Thamnophilus","punctatus",21,0.021,0.34163125,"W",30,"C","Vleck & Vleck, 1979",-3.86323284125871,-1.07402333998724,38.2812697537333,3674,303.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.6917209875192,0.0249290624982399,-1.28363148377868,0.277029443622203
"Lonchura malacca","Aves","Passeriformes","Estrildidae","Lonchura","malacca",11.8,0.0118,0.140972222222222,"W",33,"C","Hails, 1983",-4.43965574751052,-1.95919241352826,37.9061470711882,3675,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.06669968010227,0.0171338424593858,-1.74037520773801,0.175454556357917
"Lonchura maja","Aves","Passeriformes","Estrildidae","Lonchura","maja",12.8,0.0128,0.152199074074074,"W",33,"C","Hails, 1983",-4.35831010805657,-1.88256591718624,37.9061470711882,3676,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-4.00262823551745,0.0182675642794533,-1.67630376315321,0.187064133103162
"Arachnothera longirostra","Aves","Passeriformes","Nectariniidae","Arachnothera","longirostra",13,0.013,0.188541666666667,"W",33,"C","Hails, 1983",-4.3428059215206,-1.66843625319605,37.9061470711882,3677,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.99041644844268,0.0184920115466575,-1.60149586707973,0.20159473341096
"Copsychus saularis","Aves","Passeriformes","Muscicapidae","Copsychus","saularis",33.5,0.0335,0.231134259259259,"W",33,"C","Hails, 1983",-3.39620984015112,-1.46475652838229,37.9061470711882,3678,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.24483526205331,0.0389749844873679,-0.86488261048695,0.421100982565274
"Pycnonotus finlaysoni","Aves","Passeriformes","Pycnonotidae","Pycnonotus","finlaysoni",26.3,0.0263,0.224884259259259,"W",33,"C","Hails, 1983",-3.63818633979842,-1.49216941242066,37.9061470711882,3679,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.43542671836314,0.0322116619911332,-1.06348116565834,0.345251837092011
"Malacopteron cinereum","Aves","Passeriformes","Pellorneidae","Malacopteron","cinereum",15.8,0.0158,0.211226851851852,"W",33,"C","Hails, 1983",-4.14774533894922,-1.55482259578151,37.9061470711882,3680,306.15,17627.9159774698,53.6290942933145,-3781.12200541112,913.528178160784,20.3299990895494,FALSE,TRUE,-3.83677805564375,0.0215629642142874,-1.45788394636872,0.232728219449358
